gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,split
RG-00153,EXP-16.2,Otros Gastos Campo,client_product_rule,SCHNELL ROSTLOSER LIQ 1612,7074233,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00154,EXP-14.2,Mantencion Cercos,client_product_rule,AISLADOR W NEGRO X 25 UN (G67304),7606081,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00155,EXP-14.2,Mantencion Cercos,client_product_rule,TENSOR C/AISLADOR (G74313),7606206,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00156,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 4 X 8 X 1 KG,7601064,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00157,EXP-14.2,Mantencion Cercos,client_product_rule,MANIJA SOFT TOUCH CUERDA (G69703),7605926,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00158,EXP-14.2,Mantencion Cercos,client_product_rule,"CLAVO TERRANO 1 1/2"" X 1 KG",7611933,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00159,EXP-13.1,Mantencion Maquinaria,client_product_rule,A.MOBIL HD 80-90 X 19 LT,7070416,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00160,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TOALLA PAPEL INTERFOLIADA 320 UN,7613010,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00161,EXP-14.2,Mantencion Cercos,client_product_rule,CARRETE C/ENGRANAJE MED (G61150),7606062,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00162,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA COLA CHANCHO 850MM 10UN (G64213),7606018,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00163,EXP-5.2,Concentrado Crianza,client_product_rule,T. SURALIM CRECIMIENTO RF X 25 KG,7607650,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00164,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,BIOPECT X 5 KG,7036390,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00165,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL AZUL 1 LT,7607579,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00166,EXP-2.5,Otros Medicamentos,client_product_rule,OXITOCINA FCO. 100 CC RECALCINE,7603114,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00167,EXP-2.5,Otros Medicamentos,client_product_rule,FEBRECTAL BOVINO X 50 CC,7600754,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00168,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL SPRAY VER 500CC,7607586,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00169,EXP-2.5,Otros Medicamentos,client_product_rule,COMMANDER 20/20 X 3 LT,7600187,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00170,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,FORMALINA X 20 LTS,7029980,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00171,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON INDUSTRIAL 50 CM,7615332,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00172,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON INDUSTRIAL 30 CM,7615333,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00173,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 75033 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00174,EXP-2.5,Otros Medicamentos,client_product_rule,COLIMIC X 50 ML,7604898,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00175,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,"AGUJA DESECHABLE 18G X 1 1/2""",7038814,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00176,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL SPRAY ROJ 500CC,7607589,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00177,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLA ESTANQUE 988.801-15 ALFA/LAVAL,7058661,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00178,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGO ESCOBILLA ESTANQUE 988.801-16 ALFA,7058670,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00179,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLA UNIDAD FINAL 988801-07,7053317,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00180,EXP-14.2,Mantencion Cercos,client_product_rule,"CABLE SUB 2,5MM 50M DURO NEG (G62702)",7606184,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00181,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 4 X 8,7004960,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00182,EXP-14.2,Mantencion Cercos,client_product_rule,AISLADOR W NEGRO X 1000 UN (G67309),7607173,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00183,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA BLANCA 40 MM X 200M (SP022),7601144,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00184,EXP-3.1,Inseminacion Artificial,client_product_rule,CONCEPTAL-FACTOR LIBERA.HORMONAL X 50ML,7601830,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00185,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 60 ML PUNTA CATETER,7603597,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00186,EXP-3.1,Inseminacion Artificial,client_product_rule,LUTALYSE X 100 ML,7027979,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00187,EXP-3.1,Inseminacion Artificial,client_product_rule,NOVORMON 5000,7601368,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00188,EXP-14.2,Mantencion Cercos,client_product_rule,TENSOR ALAMBRE C/AISLADOR NEGRO SA018,7061832,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00189,EXP-4.2,Bolos Silo,client_product_rule,SILOSOLVE MC X 100 G,7605618,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00190,EXP-16.2,Otros Gastos Campo,client_product_rule,BIDON CERT. AMARILLO DIESEL 20 L,7602640,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00191,EXP-3.1,Inseminacion Artificial,client_product_rule,"BENZOATO DE ESTRADIOL 0,1% X 50 ML",7601366,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00192,EXP-16.2,Otros Gastos Campo,client_product_rule,PISTOLA TRUPER PIN-5X,7054917,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00193,EXP-10.3,Detergentes e higenizantes,client_product_rule,CLORO ORGANICO 5 KG,7601630,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00194,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VENDA COHESIVA IMPORTADA VERDE,7605075,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00195,EXP-14.3,Mantencion Agua y Purines,client_product_rule,BEBEDERO CIRCULAR 150 LTS WENCO,7606250,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00196,EXP-14.3,Mantencion Agua y Purines,client_product_rule,VALV FLOT MAX-FLO LARGO 1 -3/4 (217210),7605288,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00197,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA MULTIPLE 50UN (G63705),7606008,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00198,EXP-14.3,Mantencion Agua y Purines,client_product_rule,BEBEDERO / COMEDERO PLAST. RECT. C/TAPON,7601053,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00199,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA AMARILLA SHOOF,7603687,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00200,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA ROJO SHOOF,7603479,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00201,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA VERDE SHOOF,7603478,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00202,EXP-2.3,Vacunas,client_product_rule,VACUNA CLOSTRIBAC 8 GOLD X 50 DOS.,7603781,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00203,EXP-2.5,Otros Medicamentos,client_product_rule,IVOMEC GOLD 500 CC,7606317,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00204,EXP-2.5,Otros Medicamentos,client_product_rule,MOSKIMIC FORTE X 3 LT.,7021946,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00205,EXP-14.3,Mantencion Agua y Purines,client_product_rule,"CAÑERIA NEGRA PN4 1""",7004723,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00206,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,"LIMA PLANA 8"" SANDVIK CON MANGO",7603786,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00207,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA S,7603719,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00208,EXP-14.3,Mantencion Agua y Purines,client_product_rule,COPLA COMPRESION 32MM PN16 ARANGÜL,7609661,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00209,EXP-14.2,Mantencion Cercos,client_product_rule,AISLADOR S TERMINAL NEG X 25 UN (G67704),7606321,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00210,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE NORMAL N° 41,7604407,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00211,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL VERDE 1 LT,7607580,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00212,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA L,7600314,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00213,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA XL,7600317,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00214,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES PILOTO POPLIN T 54 AZUL XXL,7042366,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00215,EXP-5.2,Concentrado Crianza,client_product_rule,T. SURALIM INICIAL RF X 25 KG,7607648,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00216,EXP-14.2,Mantencion Cercos,client_product_rule,"ROLLETE IMPREGNADO 4 A 5"" X 2,4M",7603201,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00217,EXP-3.1,Inseminacion Artificial,client_product_rule,METRICURE X 12 JER,7613750,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00218,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TACO AMARILLO X 10 UN (SHOOF),7603546,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00219,EXP-10.3,Detergentes e higenizantes,client_product_rule,"DETERGENTE OMO MATIC X 13,7 KG",7613005,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00220,EXP-16.2,Otros Gastos Campo,client_product_rule,DESODORANTE PINOS BLACK ICE,7075078,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00221,EXP-13.1,Mantencion Maquinaria,client_product_rule,ADBLUE BIDON 10 LTS.,7071560,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00222,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MACHETE FISKARS,7606001,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00223,EXP-16.2,Otros Gastos Campo,client_product_rule,MULTIHERRAMIENTA HANDYONE,7614368,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00224,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MARTILLO M/MADERA,7602147,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00225,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TESTER SMARTFIX (G50905),7606165,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00226,EXP-13.1,Mantencion Maquinaria,client_product_rule,ACEITE 2T STHIL X 5 LTS,7602271,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00227,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,HORQUETAS TRUPER 5 PTAS,7012815,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00228,EXP-2.5,Otros Medicamentos,client_product_rule,TOCOPER X 250 ML,7027839,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00229,EXP-2.5,Otros Medicamentos,client_product_rule,KET - 10 X 50 ML,7600953,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00230,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BLOQ. SOLAR BANANA BOAT FPS 50 X 1 L,7604872,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00231,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE NORMAL N° 40,7604406,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00232,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VASELINA LIQUIDA 5 LT.,7035718,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00233,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TRAJE DE AGUA ALASKA M,7037885,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00234,EXP-10.3,Detergentes e higenizantes,client_product_rule,DUPLALIM DESINF. X 5 LT.,7055760,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00235,EXP-6.2,Nitrogeno,client_product_rule,UREA GRANULADA FUNDO,7600523,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00236,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TRAJE DE AGUA ALASKA S,7005096,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00237,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 5 ML C/AGUJA (L.L.),7600727,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00238,EXP-10.3,Detergentes e higenizantes,client_product_rule,QUIX 10 LT.,7041386,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00239,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE LARGO NITRILO L SHOOF 204627,7613734,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00240,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGA PALPACION ECOGAN SHOOF 219511,7613062,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00241,EXP-2.2,Medicamentos Mastitis,client_product_rule,COBACTAN LC X 15 JER,7613739,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00242,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA AZUL SHOOF,7603477,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00243,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 20 ML C/AGUJA (L.L.),7029190,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00244,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE LARGO NITRILO M SHOOF 204628,7613735,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00245,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VENDAS COHESIVA DR. BORKERT,7603032,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00246,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TROCAR P/EMPASTADURA F06013,7027880,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00247,EXP-6.1,Fosforo,client_product_rule,SUPERFOSFATO TRIPLE FUNDO,7012521,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00248,EXP-10.3,Detergentes e higenizantes,client_product_rule,MISTRAL X 25 KG,7605616,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00249,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA CONDUCTORA C/ELECT.X 200 MTS,7047023,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00250,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL ROSADO 1 LT,7607582,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00251,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA P/CERCO ELEC.SA024,7014583,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00252,EXP-8.4,Otros Cultivos,client_product_rule,SEMILLA PASTO PRADO MZ MNQHUE PLS X 5 KG,7601451,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00253,EXP-2.4,Sales Minerales,client_product_rule,BILIFAR X 120 G,7602954,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00254,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TIJERA ESQUILADORA,7603189,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00255,EXP-14.2,Mantencion Cercos,client_product_rule,ALAMBRE GALV. # 17/15 ACERADO ROLL.50 KG,7003980,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00256,EXP-16.2,Otros Gastos Campo,client_product_rule,NYLON 3.0 MM 15 MTS (DESBROZADORA)NYLON,7608727,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00257,EXP-6.3,Cal,client_product_rule,CAL IM MINERALS FUNDO,7607706,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00258,EXP-6.2,Nitrogeno,client_product_rule,SMARTBLUE FUNDO,7613930,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00259,EXP-2.5,Otros Medicamentos,client_product_rule,MAGNEKAL X 100 CC.,7020648,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00260,EXP-2.5,Otros Medicamentos,client_product_rule,VIVEFORT 3 AMPOLLAS X 10 ML,7025712,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00261,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 10 ML C/AGUJA (L.L.),7045306,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00262,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 73697 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00263,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 73698 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00264,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,INYECTOR ACCURUS 6 ML SHOOF 220095,7607324,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00265,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBA PLASTICA CLORINDA,7614438,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00266,EXP-14.2,Mantencion Cercos,client_product_rule,CERCO THONE ELECT. RE220 100 KM,7011355,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00267,EXP-2.5,Otros Medicamentos,client_product_rule,ADVOCIN 180 X 50 CC,7062316,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00268,EXP-2.5,Otros Medicamentos,client_product_rule,BAYTRIL MAX X 100 CC,7054968,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00269,EXP-2.5,Otros Medicamentos,client_product_rule,DEVAN 50 ML. CORTICOIDE,7015407,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00270,EXP-2.5,Otros Medicamentos,client_product_rule,COFORTA 100 CC.,7025887,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00271,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOQUILLA LAVADO TURBOTWIST HANSEN 224341,7613811,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00272,EXP-13.1,Mantencion Maquinaria,client_product_rule,LUBRICANTE CP 40 X 400 ML,7009156,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00273,EXP-2.5,Otros Medicamentos,client_product_rule,ZANIL 80% X 1 KG,7603741,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00274,EXP-2.5,Otros Medicamentos,client_product_rule,ENROMIC 10% X 1 L,7604599,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00275,EXP-2.5,Otros Medicamentos,client_product_rule,INTRA REPIDERMA X 250 CC,7612421,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00276,EXP-2.5,Otros Medicamentos,client_product_rule,TERIL - S X 5 LT,7604868,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00277,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA CONDUCTORA BLANCO 200 MT.P.CERCO,7039950,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00278,EXP-2.2,Medicamentos Mastitis,client_product_rule,SPECTRAMAST LC X 12 JER,7613742,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00279,EXP-2.5,Otros Medicamentos,client_product_rule,CALFODEX 500 CC.,7025704,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00280,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,BAJADA DE SUERO MACROGOTA,7026930,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00281,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE LARGO NITRILO S SHOOF 204629,7613736,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00282,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA PLASTICA BLANCA 50UN (OB10510),7607127,COLUN,,Client-confirmed product-to-category mapping.,,,
RG-00283,EXP-6.5,Otros Fertilizantes,client_product_rule,VITRAMAG FUNDO,7059498,COLUN,,Client-confirmed product-to-category mapping.,,,
