check,key,gold_id,category_code,leaf,source,item_text,description,provider
D_embedding_near_dup,cos=0.937,,"EXP-11.1,EXP-11.2",,,TRANSPORTE DE ELECTRICIDAD 17 960 KWH,TRANSPORTE DE ELECTRICIDAD 458 KWH,
D_embedding_near_dup,cos=0.937,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JUNIO 2025,PERIODO DE COBERTURA NOVIEMBRE 2025,
D_embedding_near_dup,cos=0.937,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 624 KWH,
D_embedding_near_dup,cos=0.937,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JULIO 2025,PERIODO DE COBERTURA MARZO 2025,
D_embedding_near_dup,cos=0.936,,"EXP-11.1,EXP-9.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 7860 KWH,
D_embedding_near_dup,cos=0.936,,"EXP-11.2,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 153 KWH,ELECTRICIDAD CONSUMIDA 155 KWH,
D_embedding_near_dup,cos=0.936,,"EXP-9.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 456 KWH,
D_embedding_near_dup,cos=0.936,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.935,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA FEBRERO 2026,PERIODO DE COBERTURA ABRIL 2025,
D_embedding_near_dup,cos=0.935,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.935,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 14 767 KWH,
D_embedding_near_dup,cos=0.935,,"EXP-11.2,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 6240 KWH,
D_embedding_near_dup,cos=0.935,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 746 KWH,
D_embedding_near_dup,cos=0.935,,"EXP-4.3,EXP-15.3",,,TRASLADO BOLOS CORTE ALTO,TRASLADO DE BOLOS DE SILO,
D_embedding_near_dup,cos=0.935,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.935,,"EXP-11.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 456 KWH,
D_embedding_near_dup,cos=0.935,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 8 KWH,
D_embedding_near_dup,cos=0.935,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.935,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 458 KWH,
D_embedding_near_dup,cos=0.935,,"EXP-15.4,EXP-14.1",,,ARRIENDO MAQUINARIA Y VEHICULOS FACTURA ELECTRONICA GEO PARTNER SPA,MANTENCION CAMINOS FACTURA ELECTRONICA GEO PARTNER SPA,
D_embedding_near_dup,cos=0.935,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 172 KWH,ELECTRICIDAD CONSUMIDA 182 KWH,
D_embedding_near_dup,cos=0.934,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.934,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 610 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.934,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.934,,"EXP-9.1,EXP-11.2",,,ENERGIA ELECTRICA RIEGO COOPERATIVA ELECTRICA PAILLACO LTDA,ELECTRICIDAD CASAS E INSTALACIONES COOPERATIVA ELECTRICA PAILLACO LTDA,
D_embedding_near_dup,cos=0.934,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 2 053 KWH,
D_embedding_near_dup,cos=0.934,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 624 KWH,
D_embedding_near_dup,cos=0.934,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.934,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.933,,"EXP-13.1,EXP-13.2,EXP-13.2",,,MANTENCION Y REPARACION,MANTENION Y REPARACION,
D_embedding_near_dup,cos=0.933,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 798 KWH,
D_embedding_near_dup,cos=0.933,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 1310 KWH,
D_embedding_near_dup,cos=0.933,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 257 KWH,
D_embedding_near_dup,cos=0.933,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.933,,"EXP-11.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 5400 KWH,
D_embedding_near_dup,cos=0.933,,"EXP-10.3,EXP-10.1",,,MANGA DE LECHE 12 MM X MT,MANGA DE LECHE 5 8 MT,
D_embedding_near_dup,cos=0.933,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 1 852 KWH,
D_embedding_near_dup,cos=0.932,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 795 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.932,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.932,,"ING-0.2,ING-0.3",,,VENTA DE VACAS,VENTA VAQUILLAS,
D_embedding_near_dup,cos=0.932,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JUNIO 2025,PERIODO DE COBERTURA MARZO 2025,
D_embedding_near_dup,cos=0.932,,"EXP-11.1,EXP-11.2,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 115 KWH,ELECTRICIDAD CONSUMIDA 118 KWH,
D_embedding_near_dup,cos=0.932,,"EXP-15.3,EXP-4.1",,,TRASLADO DE BOLOS DE SILO,TRASLADO BOLOS SILOS,
D_embedding_near_dup,cos=0.932,,"EXP-11.2,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 153 KWH,ELECTRICIDAD CONSUMIDA 157 KWH,
D_embedding_near_dup,cos=0.932,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 2 521 KWH,
D_embedding_near_dup,cos=0.931,,"EXP-10.1,EXP-10.3,EXP-10.3",,,TRI PFAN 200 LTS,TRI PFAN 60 LTS,
D_embedding_near_dup,cos=0.931,,"EXP-11.1,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 923 KWH,
D_embedding_near_dup,cos=0.931,,"ADM-2.1,ADM-2.2,ADM-2.1",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA FEBRERO 2025,
D_embedding_near_dup,cos=0.931,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 16 762 KWH,
D_embedding_near_dup,cos=0.931,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.931,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 92 KWH,
D_embedding_near_dup,cos=0.931,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JULIO 2025,PERIODO DE COBERTURA ABRIL 2025,
D_embedding_near_dup,cos=0.931,,"EXP-15.3,EXP-11.3",,,FLETE,DIESEL,
D_embedding_near_dup,cos=0.931,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 624 KWH,
D_embedding_near_dup,cos=0.931,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.930,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 2 135 KWH,
D_embedding_near_dup,cos=0.930,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.930,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 48 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.930,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.930,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 633 KWH,
D_embedding_near_dup,cos=0.930,,"EXP-9.1,EXP-11.1",,,CARGO MENSUAL POR DEMANDA MXIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 0 040,CARGO MENSUAL POR DEMANDA MA XIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 56 480,
D_embedding_near_dup,cos=0.930,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 252 KWH,
D_embedding_near_dup,cos=0.930,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JULIO 2025,PERIODO DE COBERTURA ENERO 2025,
D_embedding_near_dup,cos=0.930,,"EXP-11.2,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 109 KWH,ELECTRICIDAD CONSUMIDA 139 KWH,
D_embedding_near_dup,cos=0.930,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 321 KWH,
D_embedding_near_dup,cos=0.929,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 61 KWH,
D_embedding_near_dup,cos=0.929,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 3 978 KWH,
D_embedding_near_dup,cos=0.929,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 261 KWH,
D_embedding_near_dup,cos=0.929,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 184 KWH,ELECTRICIDAD CONSUMIDA 14 767 KWH,
D_embedding_near_dup,cos=0.929,,"EXP-11.2,EXP-9.1",,,TRANSPORTE DE ELECTRICIDAD 458 KWH,TRANSPORTE DE ELECTRICIDAD 117 KWH,
D_embedding_near_dup,cos=0.929,,"ADM-2.1,ADM-2.2,ADM-2.1",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA ENERO 2025,
D_embedding_near_dup,cos=0.929,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 17 710 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.929,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.929,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.929,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA ENERO 2026,PERIODO DE COBERTURA NOVIEMBRE 2025,
D_embedding_near_dup,cos=0.929,,"ADM-2.1,ADM-2.2,ADM-2.1",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA MARZO 2025,
D_embedding_near_dup,cos=0.929,,"EXP-15.3,EXP-4.2,EXP-4.3",,,TRASLADO DE BOLOS,TRASLADO BOLOS CORTE ALTO,
D_embedding_near_dup,cos=0.929,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JULIO 2025,PERIODO DE COBERTURA FEBRERO 2025,
D_embedding_near_dup,cos=0.929,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 217 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 1 852 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 184 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 10 027 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-11.1,EXP-9.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 7860 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 155 KWH,ELECTRICIDAD CONSUMIDA 152 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-11.2,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 153 KWH,ELECTRICIDAD CONSUMIDA 152 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-9.1,EXP-11.1",,,CARGO MENSUAL POR D MAX DE POTENCIA SUMINISTRADA 56 860,CARGO MENSUAL POR D MAX DE POTENCIA SUMINISTRADA 70 650,
D_embedding_near_dup,cos=0.928,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 214 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-4.2,EXP-4.3",,,CARGA DE BOLOS PELLECO,CONFECCION BOLOS PELLECO,
D_embedding_near_dup,cos=0.928,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 675 KWH,
D_embedding_near_dup,cos=0.928,,"EXP-15.3,EXP-4.2,EXP-4.2,EXP-5.4",,,BOLOS BRAMADERO,CONF BOLOS BRAMADERO,
D_embedding_near_dup,cos=0.928,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 182 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 1 852 KWH,
D_embedding_near_dup,cos=0.927,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JULIO 2025,PERIODO DE COBERTURA DICIEMBRE 2025,
D_embedding_near_dup,cos=0.927,,"ADM-1.4,EXP-11.4,EXP-11.4",,,GASOLINA 93,GASOLINA 95,
D_embedding_near_dup,cos=0.927,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 951 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 10 027 KWH,ELECTRICIDAD CONSUMIDA 1310 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 2 053 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 155 KWH,ELECTRICIDAD CONSUMIDA 146 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 92 KWH,ELECTRICIDAD CONSUMIDA 16 762 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 746 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 1310 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.927,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 1 852 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 155 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 1 193 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 155 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 245 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 51 KWH,ELECTRICIDAD CONSUMIDA 61 KWH,
D_embedding_near_dup,cos=0.926,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JUNIO 2025,PERIODO DE COBERTURA ABRIL 2025,
D_embedding_near_dup,cos=0.926,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-14.2,EXP-10.4",,,CLAVOS 2 1 2 X 11,CLAVO TERRANO 1 1 2 X 11,
D_embedding_near_dup,cos=0.926,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 1310 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 321 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 38 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.926,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 584 KWH,ELECTRICIDAD CONSUMIDA 633 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 10 027 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 184 KWH,ELECTRICIDAD CONSUMIDA 214 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.2,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 7620 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 2 053 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 17 710 KWH,ELECTRICIDAD CONSUMIDA 675 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 200 KWH,ELECTRICIDAD CONSUMIDA 214 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 158 KWH,ELECTRICIDAD CONSUMIDA 157 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.1,EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 115 KWH,ELECTRICIDAD CONSUMIDA 117 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 60 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-4.3,EXP-5.4,EXP-5.3",,,KILOS PAJA DE TRIGO,FARDOS PAJA DE TRIGO,
D_embedding_near_dup,cos=0.925,,"ADM-2.1,ADM-2.2,ADM-2.1,ADM-2.3",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA JULIO 2025,
D_embedding_near_dup,cos=0.925,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 214 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.2,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 7860 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 3 978 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7020 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.925,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 92 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 173 KWH,ELECTRICIDAD CONSUMIDA 166 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 118 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 1 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 61 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.924,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA ENERO 2026,PERIODO DE COBERTURA MAYO 2025,
D_embedding_near_dup,cos=0.924,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 321 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 172 KWH,ELECTRICIDAD CONSUMIDA 162 KWH,
