row_id,retrieval_cat,code,confidence,reason,item_text,provider
347,,,0.0,No matches any category related to dairy farm operations.,"VALVULA DE BOLA HI ITALI 1""",COMERCIAL CLIMENT SPA
349,,,0.0,No matches any category related to dairy farm operations.,ABRAZADERA C/PERNO T-514 (84-90),COMERCIAL CLIMENT SPA
350,,,0.0,No matches any category related to dairy farm operations.,UNION HDPE 50MM.,COMERCIAL CLIMENT SPA
351,,,0.0,No matches any category related to dairy farm operations.,TEE HDPE 50MM,COMERCIAL CLIMENT SPA
352,,,0.0,No matches any category related to dairy farm operations.,"UNION HDPE 50 X 1,1/2HE",COMERCIAL CLIMENT SPA
353,,,0.0,No matches any category related to dairy farm operations.,TEE HDPE 32MM,COMERCIAL CLIMENT SPA
354,,,0.0,No matches any category related to dairy farm operations.,UNION HDPE 32 X 1HI,COMERCIAL CLIMENT SPA
356,,,0.0,Not related to any category,"ABRAZADERA CREM. 1"" (21-38)",COMERCIAL CLIMENT SPA
357,,,0.0,Not related to any category,WD-40 187CC. 52025 (20% ADICIONAL),COMERCIAL CLIMENT SPA
359,,EXP-13.3,0.9,Tyre for vehicle maintenance,NEUMATICO 14.9-24 / 8 TELAS,Tattersall AgroInsumos S.A.
360,,EXP-13.3,0.9,Oil for vehicle maintenance,ACEITE HID ISO46 BLD 19LTS,Dercomaq S.P.A.
362,,,0.0,Not related to any category,TUBO PVC COLECTOR CI 400 MM VINILIT,COMERCIAL HARCHA SPA
363,,,0.0,"No matches any category, appears to be hardware/fittings for general use.","UNION RAPIDA P/LLAVE HE 3/4""",COMERCIAL HARCHA SPA
364,,,0.0,"No matches any category, appears to be hardware/fittings for general use.","REPARADOR MANGUERA 1/2""",COMERCIAL HARCHA SPA
365,,,0.0,"No matches any category, appears to be hardware/fittings for general use.","UNION LLAVE HI 189202 1/2 X 3/4""",COMERCIAL HARCHA SPA
366,,,0.0,"No matches any category, appears to be hardware/fittings for general use.","CONECTOR RAPIDO MANGUERA 1/2""",COMERCIAL HARCHA SPA
367,,,0.0,"No matches any category, appears to be hardware/fittings for general use.",TORNILLO MADERA AGLOMERADA 3.5 X 25 MM,COMERCIAL HARCHA SPA
368,,,0.0,"No matches any category, appears to be general hardware item.","TORNILLO VOLCANITA NEGRO"" ( 100 UNID.) 1""",COMERCIAL HARCHA SPA
369,,,0.0,"No matches any category, appears to be general hardware item.",WD-40 226 GRS,COMERCIAL HARCHA SPA
370,,,0.0,"No matches any category, appears to be general hardware item.",BASURERO CON PEDAL 30LTS - CHILEMAT,COMERCIAL HARCHA SPA
371,,,0.0,"No matches any category, appears to be general hardware item.",BASURERO CON PEDAL 60LTS- CHILEMAT,COMERCIAL HARCHA SPA
372,,,0.0,"No matches any category, appears to be general hardware item.","MANGUERA MALLAFLEX JARDIN 1/2""(5 MT)",COMERCIAL HARCHA SPA
373,,,0.0,Not related to any category,ASPERSOR TRUPER ME ASP-11X C/ESTACA MET. 2 SALIDA,COMERCIAL HARCHA SPA
374,,,0.0,Not related to any category,"TORNILLO VOLCANITA ZINCADO ( 100 UNID.) 1 5/8""",COMERCIAL HARCHA SPA
375,,,0.0,Not related to any category,"PIOLA NYLON P/DESMALEZADORA HTR5-105 (2,7 MM)",COMERCIAL HARCHA SPA
377,,EXP-9.1,0.9,Electricity for irrigation systems,Electricidad consumida 6240 KwH,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
378,,EXP-9.1,0.9,Electricity for irrigation systems,Demanda maxima potencia leida 30.57 x $ 28305.430160287862,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
379,,,0.0,"No description provided, unclear context.",Demanda maxima suministrada 37.77 x $ 18007.175006619007,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
387,,,0.0,"No description provided, unclear context.",Electricidad consumida 488 KwH,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
394,,,0.0,"No description provided, unclear context.",Electricidad consumida 17400 KwH,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
395,,,0.0,"No description provided, unclear context.",DEMANDA MAXIMA LEIDA H.F.P. 88.74 x $ 25845.39102997521,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
415,,,0.0,"No description provided, unclear context.",Recargo Mal Factor de Potencia,CIA ELECTRICA OSORNO S A
420,,EXP-9.1,0.95,Electricity related to irrigation systems,Interés por mora Energía,CIA ELECTRICA OSORNO S A
422,,EXP-4.2,0.9,Film for bale silage,FILM BOLOS -Barbier Blanco__1500 M__,FEROSOR AGRICOLA S.A.
423,,EXP-7.0,0.8,Pesticide or agrochemical,PENCIVET X 1 FCO. -____,FEROSOR AGRICOLA S.A.
424,,EXP-7.0,0.8,Agricultural chemical,SULFATO COBRE 1 KG. -____,FEROSOR AGRICOLA S.A.
425,,EXP-10.3,0.75,Cleaning tape for dairy shed,CINTA LEGTAIL TAPE 25 MT AMARILLO -____,FEROSOR AGRICOLA S.A.
426,,,0.0,"No description provided, unclear item",AP TAPON BEBEDEROS -____,FEROSOR AGRICOLA S.A.
428,,,0.0,Not related to dairy farm operations,TELES. FULL 450 MM ZINCADA RETAIL ! ZINCADA ! DAP,DAP DUCASSE DISEÑO LTDA.
429,,,0.0,Not related to dairy farm operations,ABRAZ.STAN.1A HEX 28-42MM,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
430,,,0.0,Not related to dairy farm operations,TERMINAL HI 1,FERRETERIAS WEITZLER SOCIEDAD ANONIMA
431,,,0.0,Not related to dairy farm operations,PILA ALCALINA AAA 2UN 5005774,ILOP S A
432,,ADM-1.6,0.9,Office supplies from a stationery provider,ARCHIV OF ANCHO BURDEO,ILOP S A
433,,ADM-1.6,0.9,Office supplies from a stationery provider,MOUSE OPTICO INALAMBRICO 24 G,ILOP S A
434,,ADM-1.2,0.8,Television service likely related to communications,Programación Principal,DIRECTV Chile TelevisiÃ³n Limitada
437,,ADM-1.6,0.7,Automotive parts may be office or administrative use,BROCHE 10PZA AP2C4 DGP,SOC. COMERC. DE REPUESTOS S.P.A.
438,,ADM-1.6,0.7,Automotive parts may be office or administrative use,BROCHE 10PZA AP2C578 DGP,SOC. COMERC. DE REPUESTOS S.P.A.
440,,,0.0,"No description provided, likely unrelated to farm operations",Comisión por Transferencia Electrónica d,BANCO BICE
441,,,0.0,"No description provided, likely unrelated to farm operations",Renta de Arrendamiento Nº7 del contrato Nº32799-1,BANCO BICE
442,,,0.0,"No description provided, likely unrelated to farm operations",Renta de Arrendamiento Nº10 del contrato Nº32326-1,BANCO BICE
443,,,0.0,"No description provided, likely unrelated to farm operations",COMISION DE USO MENSUAL (Nro. Documento: 474150001441),BANCO BICE
444,,,0.0,"No description provided, likely unrelated to farm operations",Renta de Arrendamiento Nº1 del contrato Nº34350-1,BANCO BICE
445,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº32 del contrato Nº22338-1,BANCO BICE
446,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº27 del contrato Nº23221-2,BANCO BICE
447,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº1 del contrato Nº34359-1,BANCO BICE
448,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº68 del contrato Nº16380-1,BANCO BICE
449,,ADM-2.3,0.8,"Provider is related to safety equipment, possibly insurance or security",BOTIN NORSEG NS586 PRO CAFÉ 36,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
450,,ADM-1.6,0.95,Botas de seguridad clasificadas como utiles de oficina,BOTIN NORSEG NS586 PRO CAFÉ 37,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
451,,ADM-1.6,0.95,Botas de seguridad clasificadas como utiles de oficina,BOTIN NORSEG NS586 PRO CAFÉ 40,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
452,,ADM-1.6,0.95,Botas de seguridad clasificadas como utiles de oficina,BOTIN NORSEG NS586 PRO CAFÉ 41,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
453,,ADM-1.6,0.95,Botas de seguridad clasificadas como utiles de oficina,BOTIN NORSEG NS586 PRO CAFÉ 42,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
454,,ADM-1.6,0.95,Botas de seguridad clasificadas como utiles de oficina,BOTIN NORSEG NS586 PRO CAFÉ 43,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
455,,,0.0,Not related to any category,BOTIN NORSEG NS586 PRO CAFÉ 45,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
461,,,0.0,Not related to any category,POLAR DELTA PANAMA JACK VPO 400 VARON AZUL L,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
462,,,0.0,Not related to any category,POLERON VICTORIA PANAMA JACK VPO 451 DAMA AZUL L,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL
475,,EXP-12.2,0.9,Animal testing related item,TUBERCULINA CZV PPD BOVINA 50 DS.,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA
486,,,0.0,Not related to any category,K-L CODO 40 MM HI HE,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA
489,,EXP-12.2,0.95,Animal testing related to brucellosis,BRUCELOSIS (ROSA DE BENGALA),COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA
509,,EXP-11.4,0.9,Gasoline for administrative use,Gasolina 93 octanos sin plomo,INVERSIONES ENEX S.A.
518,,EXP-14.3,0.85,Water supply maintenance related to dispensers,Arriendo Dispensador Agua Fria-Caliente,Manantial S.A
519,,EXP-14.3,0.8,Water supply maintenance related to dispensers,Botellon 20 litros,Manantial S.A
520,,EXP-14.3,0.75,Water supply maintenance related to dispensers,DIFERENCIA CARGO MINIMO,Manantial S.A
521,,,0.0,No description or relevant category found,Laminadora Enmicadora Termica Cortador De Papel+300 Micas,MercadoLibre Chile LTDA
527,,ADM-2.1,0.8,Security monitoring likely related to insurance,MONITOREO MES DE 01/2025 CONTRATO 1731576,VERISURE CHILE SPA
528,,ADM-2.1,0.8,Security monitoring likely related to insurance,MONITOREO MES DE 01/2025 CONTRATO 1697527,VERISURE CHILE SPA
529,,,0.0,Not clearly related to any category,Arriendo de Televía,SOC CONCESIONARIA AUTOPISTA CENTRAL S A
623,,ING-0.1,0.9,Milk sales indicated by product name,RANGO FULL X 20 LT.,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
642,,EXP-7.0,0.9,"EngEO 247 SC is a herbicide, fits agrochemicals category",ENGEO 247 SC X 1LT,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
677,,,0.0,"No clear category, possibly junk or unclassified item",PACK GAS 227 GRS.,EASY RETAIL S.A.
678,,,0.0,"No clear category, possibly junk or unclassified item",ACEITE P/ MEZC 1L,EASY RETAIL S.A.
679,,,0.0,"Food items, not clearly related to farm operations or classified categories",BROWNIE PREMIUN NUTRABIEN 250 GR,RENDIC HERMANOS S.A.
680,,,0.0,"Food items, not clearly related to farm operations or classified categories",QUEQUE BROWNIE S AZUCAR NUTRABIEN 250 GR,RENDIC HERMANOS S.A.
681,,,0.0,Not related to any dairy farm categories,GALLETA DELI NAVIDENA CAJA COSTA 200 GR,RENDIC HERMANOS S.A.
682,,,0.0,Not related to any dairy farm categories,PAPEL HIG DH CONFORT 22MTX24,RENDIC HERMANOS S.A.
683,,,0.0,Not related to any dairy farm categories,BOLSA BASURA 80X110 SUPERIOR 10 UN,RENDIC HERMANOS S.A.
684,,,0.0,Not related to any dairy farm categories,DET LIQ FORTE DP FUZOL 2.7 LT,RENDIC HERMANOS S.A.
685,,,0.0,Not related to any dairy farm categories,GALLETAS AVENA PASAS NUTRABIEN 175 GR,RENDIC HERMANOS S.A.
686,,,0.0,Not related to dairy farm categories,GALLETAS AVENA CHOTE NUTRABIEN 175 GR,RENDIC HERMANOS S.A.
687,,,0.0,Not related to dairy farm categories,"GALLETA TRITON MCKAY 126 GR, VAINILLA",RENDIC HERMANOS S.A.
688,,,0.0,Not related to dairy farm categories,GALLETA SANDWICH GULLON CHOCOLATE 250GR,RENDIC HERMANOS S.A.
689,,ING-0.1,0.95,"Milk sales from COLUN, a known dairy brand",LECHE NATURAL UHT COLUN 200 ML,RENDIC HERMANOS S.A.
691,,,0.0,Not related to dairy farm categories,GALLETA NIZA MCKAY 150 GR,RENDIC HERMANOS S.A.
692,,,0.0,"No fits any category, likely office or administrative use",GALLETA MANTEQUILLA MCKAY 140 GR,RENDIC HERMANOS S.A.
693,,,0.0,"No fits any category, likely office or administrative use",COCA COLA SIN AZUCAR LATA 350 CC,RENDIC HERMANOS S.A.
694,,,0.0,"No fits any category, likely office or administrative use",BOLSA REUTILIZABLE ALGODON GRANDE,RENDIC HERMANOS S.A.
695,,,0.0,"No fits any category, likely office or administrative use",GALLETA OBLEA CHOCO DIET GULLON 180 GR,RENDIC HERMANOS S.A.
696,,,0.0,"No fits any category, likely office or administrative use",GALL SANDWICH S GLUTEN CHOC GULLON 225GR,RENDIC HERMANOS S.A.
697,,,0.0,Not related to any dairy-farm category,GALLETAS DE ARROZ CHOCOLATE MIZOS 20 GR.,RENDIC HERMANOS S.A.
698,,,0.0,Not related to any dairy-farm category,GALLETA MINI VINO COSTA 35 GR,RENDIC HERMANOS S.A.
706,,,0.0,Not related to any dairy-farm category,SET 3 TRAPERO DOBLE C/O 50X45,SODIMAC S.A.
707,,,0.0,Not related to any dairy-farm category,BASURERO PEDAL BLANCO 25L,SODIMAC S.A.
708,,,0.0,Not related to any dairy-farm category,FLEX LAV ENTRAD 34X34 150CM,SODIMAC S.A.
709,,,0.0,Not related to any category,BOLS ROLL 50X70 30LT 10U NGRA,SODIMAC S.A.
710,,,0.0,Not related to any category,BOLS ROLL 50X70 30LT 10U BCA,SODIMAC S.A.
711,,,0.0,Not related to any category,BASURERO PEDAL BLANCO 25L CUN1,SODIMAC S.A.
712,,,0.0,Not related to any category,FLEX LAV ENTRAD 3/4X3/4 150CM,SODIMAC S.A.
716,,ADM-1.10,0.9,Consulting services for a project,Rendición gastos viaje consultores,ASESORIAS PROTEUS DISRUPTION LIMITADA
719,,,0.0,No description or relevant category found,INTERESES_POR_MORA,SOCIEDAD CONCESIONARIA RUTA 5 CHILLAN-COLLIPULLI S.A.
720,,,0.0,No description or relevant category found,TRANSITO,SOCIEDAD CONCESIONARIA RUTA 5 CHILLAN-COLLIPULLI S.A.
721,,,0.0,No description or relevant category found,Viajes TAG del Periodo,SOCIEDAD CONCESIONARIA RUTA 5 TALCA-CHILLAN S.A.
723,,ADM-1.4,0.8,Flight taxes and fees likely related to administration travel,Vuelo Tasas y/o impuestos,LATAM AIRLINES GROUP SA
727,,,0.0,No description or relevant category found,NOTA DEBITO X INTERESES,COMPAÑÍA AGROPECUARIA COPEVAL S.A.
739,,,0.0,Not related to any category,BASURERO PEDAL BLANCO 25L BASC,SODIMAC S.A.
740,,,0.0,Not related to any category,FLEX LAV ENTRAD 3/4X3/4 150FLE,SODIMAC S.A.
741,,,0.0,Not related to any category,BOLS ROLL 50X70 30LT 10U NGBOL,SODIMAC S.A.
742,,,0.0,Not related to any category,BOLS ROLL 50X70 30LT 10U BCBOL,SODIMAC S.A.
745,,EXP-14.3,0.8,Pipe repair in dairy shed likely related to water supply maintenance,ARREGLO CAÑERIA EN,SERVICIOS DE MANTENCIÓN DOMICILIARIA NONTUELA SPA
746,,EXP-14.3,0.9,related to water supply maintenance,reparacion red mergencia,ELECTRIDOM SPA
747,,EXP-15.3,0.8,freight service for moving,Flete mudanza 16/02/2025,JUAN ANGEL ANIBAL VERGARA OBANDO
748,,EXP-15.3,0.8,freight service for fair,Flete feria 18/02/2025,JUAN ANGEL ANIBAL VERGARA OBANDO
756,,EXP-14.3,0.7,related to water supply maintenance,RIEGO DE PURIN,AGRÍCOLA J-S-E LIMITADA
757,,EXP-14.3,0.7,related to water supply maintenance,DESCARGA MAXIS,AGRÍCOLA J-S-E LIMITADA
764,,EXP-14.1,0.9,Carro de agua likely related to farm maintenance and transport,Carro de agua,DANIEL PATRICIO CASTRO ASCENCIO
765,,EXP-7.0,0.8,Dron application for agricultural use falls under agrochemicals or spraying,Aplicación con dron agrícola 13 ha de Rutabaga,SOC AGRICOLA GANADERA Y FORESTAL SANTA FE LTDA
767,,EXP-4.2,0.7,Corte limpieza and confección de bolos relate to bale silage contractors,Corte limpieza,HECTOR ADRIAN VALENZUELA PAREDES
768,,EXP-15.3,0.9,Transport of 32 cows fits freight not assigned to other categories,VIAJE 32 VACAS,RAFAEL ANDRES BERTIN DELGADO
771,,EXP-14.1,0.8,Maintenance and cleaning of fuel tank relates to road and run maintenance,MANTENCION Y LIMPIEZA,FRANCISCO ALEJANDRO ARRIAGADA NAHUELPAN
774,,EXP-15.3,0.95,Transport of cows fits freight category,VIAJE DE 38 VACAS,ORLANDO RICARDO BERTIN MONSALVE
775,,EXP-15.3,0.95,Transport of cows fits freight category,VIAJE 32 VACAS,ORLANDO RICARDO BERTIN MONSALVE
776,,,0.0,No clear category for motorcycle service code,SEGUN OT 173,MULTIMOTOS OSORNO SPA
777,,,0.0,No clear category for motorcycle service code,SEGUN OT 174,MULTIMOTOS OSORNO SPA
778,,,0.0,No clear category for motorcycle service code,SEGYN OT 199,MULTIMOTOS OSORNO SPA
779,,,0.0,No description or clear category match,SEGUN OT 175,MULTIMOTOS OSORNO SPA
780,,,0.0,No description or clear category match,SEGUN OT 181,MULTIMOTOS OSORNO SPA
781,,,0.0,No description or clear category match,SEGUN OT 192,MULTIMOTOS OSORNO SPA
782,,,0.0,No description or clear category match,SEGUN OT 193,MULTIMOTOS OSORNO SPA
791,,EXP-15.3,0.8,Flete description indicates freight service,Flete de Yutreco a,EDGARDO EDMUNDO MANCILLA CARRION
794,,,0.0,"No description provided, unclear category",COMIDAS,CANAL BAJO SPA
796,,ADM-1.10,0.8,Service related to IT support and internet,Revision y soporte,NETSKY SPA
798,,ADM-1.10,0.8,Service related to domain registration and web hosting,Inscripcion NIC,NETSKY SPA
801,,EXP-13.3,0.9,Vehicle repair falls under vehicle maintenance,REPARACION CAMIONETA,SERVIVUL SPA
803,,,0.0,"No description provided, unclear category",Arriendo febrero 25,ADDVISE SPA
807,,,0.0,Not related to any category,DESTORCEDOR 1 2,LOS MAGNIFICOS SPA
808,,,0.0,Not related to any category,BANDOLA 4,LOS MAGNIFICOS SPA
809,,EXP-13.1,0.9,Maintenance and repair of machinery,Cambio filtros y aceite,SERVIMEC SPA
810,,EXP-16.1,0.8,Protective work clothing and equipment,CASCO GHB,SOCIEDAD IBACACHE-VINOLY LIMITADA
811,,,0.0,Not related to any category,Cortador De Tubo Pvc 64mm Acero Inoxidable Truper,FERRETODO SPA
812,,ADM-2.3,0.95,Maintenance of fire extinguishers falls under other insurance,MANTENCION EXTINTORES,COMERCIAL V&P LIMITADA
816,,ADM-2.3,0.9,Fire extinguisher service and parts fall under other insurance,extintor 2 k,COMERCIAL NAHUM NAHUM JACOB Y OTROS LIMITADA
822,,ADM-2.3,0.95,Certified fire extinguisher falls under other insurance,EXTINTOR CERTIFICADO,COMERCIAL V&P LIMITADA
823,,ADM-1.6,0.85,Office supplies like thermal laminating sheets fall under office expenses,RESMA TERMOLAMINAR GBC CARTA 100 UND 229X292MM,LEONEL IVAN OJEDA VASQUEZ COMERCIALIZACION DE ARTICULOS DE E
826,,,0.0,Not clearly related to any category,Copla Compresión 63mm Arangül,SERVICIOS PUELCHE SPA
828,,,0.0,No matches any category related to dairy farm operations.,Válvula Compresión 63mm Arangül,SERVICIOS PUELCHE SPA
829,,,0.0,No matches any category related to dairy farm operations.,Terminal Compresión HE 63mm GS,SERVICIOS PUELCHE SPA
830,,,0.0,No matches any category related to dairy farm operations.,Teflon Jumbo 3/4 50mts Taumm,SERVICIOS PUELCHE SPA
831,,,0.0,No matches any category related to dairy farm operations.,KIT PERNO BARRA PISO,GALLAGHER CHILE SPA
832,,,0.0,No matches any category related to dairy farm operations.,UNION CADENA CON PERNO PISO RF,GALLAGHER CHILE SPA
833,,EXP-13.1,0.95,Maintenance parts for machinery,CORREA ENTREGA LATERAL RF,GALLAGHER CHILE SPA
834,,EXP-13.1,0.95,Maintenance parts for machinery,UNION ALAMBRE CORREA LATERAL (0.95METROS),GALLAGHER CHILE SPA
835,,EXP-13.1,0.95,Maintenance parts for machinery,RODAMIENTO RODILLO AUXILIAR BANDEJA RF 6206,GALLAGHER CHILE SPA
836,,EXP-13.1,0.95,Maintenance parts for machinery,RODAMIENTO RODILLO MOTOR BANDEJA RF 25MM,GALLAGHER CHILE SPA
837,,EXP-13.1,0.95,Maintenance parts for machinery,ROD INT MASA RF 11/13,GALLAGHER CHILE SPA
838,,,0.0,Not related to any category,ROD EXT MASA RF 11/13,GALLAGHER CHILE SPA
839,,,0.0,Not related to any category,RETEN MASA RF 11/13,GALLAGHER CHILE SPA
841,,,0.0,Not related to any category,REMACHES INSERTO GOMA BAND. LATERAL RF,GALLAGHER CHILE SPA
842,,,0.0,Not related to any category,KIT REP. MOTOR HIDR. 50/80/315/460CC,GALLAGHER CHILE SPA
843,,,0.0,Not related to any category,KILOMETRAJE VISITA TERRENO (Considera 3 idas a terreno),GALLAGHER CHILE SPA
845,,EXP-13.1,0.95,"Maintenance and repair of hydraulic motor parts, likely part of machinery mai...",MOTOR HIDRAULICO ELEVADOR RF 9/11/13,GALLAGHER CHILE SPA
846,,EXP-13.1,0.9,"General workshop work, likely related to machinery maintenance.",TRABAJOS EN MAESTRANZA,GALLAGHER CHILE SPA
847,,EXP-13.1,0.95,"Repair of hydraulic motor, clearly part of machinery maintenance.",REPARACION MOTOR HIDRAULICO LOEBEL,GALLAGHER CHILE SPA
855,,EXP-13.1,0.9,"Installation of floor bar, likely part of machinery maintenance.",BARRA PISO RF9/11 (instalada en carro),GALLAGHER CHILE SPA
856,,EXP-13.1,0.9,"Floor bar left as spare part, likely part of machinery maintenance.",BARRA PISO RF9/11 (se dejaron como repuesto),GALLAGHER CHILE SPA
