row_id,item_text,description,provider,giro,source,source_file,folio,siblings
142,Implementos para Inseminacion Sheaths Blue IMV,,ABS CHILE LIMITADA,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRICOLAS,COMPRAS,DTE_033_000000041209_760714208.xml,000041209,Semen Bovino Carne Convencional SHRIMPTONS HILL
143,CUCHILLA IZQUIERDA K6801410,,COMERCIAL CERES SPA,COMERCIALIZACION DE MAQUINARIA AGRICOLA Y CONSTRUC,COMPRAS,DTE_033_000000042734_764497961.xml,42734,CUCHILLA DERECHA K6801420
144,CUCHILLA DERECHA K6801420,,COMERCIAL CERES SPA,COMERCIALIZACION DE MAQUINARIA AGRICOLA Y CONSTRUC,COMPRAS,DTE_033_000000042734_764497961.xml,42734,CUCHILLA IZQUIERDA K6801410
150,ESPUMA CLORADA 2.0 20 KG.,,QUIMILAB HT S.A.,VENTA DE COLORANTES,COMPRAS,DTE_033_000000061145_966683201.xml,61145,
154,DIESEL B,,ESTACIONES DE SERVICIO PAOLA USLAR MOLINA E.I.R.L.,SERVICENTRO,COMPRAS,DTE_033_000000190141_762599570.xml,190141,
157,CLORO PISCINA LIQUIDO BIDON 5 LTS QUIMICA UNIVERSAL -@,CLORO PISCINA LIQUIDO BIDON 5 LTS QUIMICA UNIVERSAL -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204208_66554732.xml,204208,CLORO PISCINA LIQUIDO BIDON 5 LTS QUIMICA UNIVERSAL -@ CLORO PISCINA LIQUIDO BIDON 5 LTS QUIMICA UNI
158,CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@,CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204210_66554732.xml,204210,CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@ CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@; CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIMICA UNIVERSAL-@ CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIMIC; ALGUICIDA BIDON 5LTS -@ ALGUICIDA BIDON 5LTS -@; ASPERSOR DE IMPACTO PLASTICO NB2101 -@ ASPERSOR DE IMPACTO PLASTICO NB2101 -@
159,CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIMICA UNIVERSAL-@,CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIMICA UNIVERSAL-@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204210_66554732.xml,204210,CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@ CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@; CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIMICA UNIVERSAL-@ CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIMIC; ALGUICIDA BIDON 5LTS -@ ALGUICIDA BIDON 5LTS -@; ASPERSOR DE IMPACTO PLASTICO NB2101 -@ ASPERSOR DE IMPACTO PLASTICO NB2101 -@
160,ALGUICIDA BIDON 5LTS -@,ALGUICIDA BIDON 5LTS -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204210_66554732.xml,204210,CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@ CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@; CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIMICA UNIVERSAL-@ CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIMIC; ALGUICIDA BIDON 5LTS -@ ALGUICIDA BIDON 5LTS -@; ASPERSOR DE IMPACTO PLASTICO NB2101 -@ ASPERSOR DE IMPACTO PLASTICO NB2101 -@
162,SELLOTEC SILICONA ACETICA SC1000-S C FUNG TRANSP 300ML -@,SELLOTEC SILICONA ACETICA SC1000-S C FUNG TRANSP 300ML -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204333_66554732.xml,204333,SELLOTEC SILICONA ACETICA SC1000-S C FUNG TRANSP 300ML -@ SELLOTEC SILICONA ACETICA SC1000-S C FUNG ; AQ-GOMA SELLO AQUAPLUV TIGRE -@ AQ-GOMA SELLO AQUAPLUV TIGRE -@; BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@ BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@; CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@ CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@; SELLADOR SIKAFLEX-11FC NEGRO PURFORM 300 ML -@ SELL
163,AQ-GOMA SELLO AQUAPLUV TIGRE -@,AQ-GOMA SELLO AQUAPLUV TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204333_66554732.xml,204333,SELLOTEC SILICONA ACETICA SC1000-S C FUNG TRANSP 300ML -@ SELLOTEC SILICONA ACETICA SC1000-S C FUNG ; AQ-GOMA SELLO AQUAPLUV TIGRE -@ AQ-GOMA SELLO AQUAPLUV TIGRE -@; BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@ BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@; CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@ CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@; SELLADOR SIKAFLEX-11FC NEGRO PURFORM 300 ML -@ SELL
164,BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@,BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204333_66554732.xml,204333,SELLOTEC SILICONA ACETICA SC1000-S C FUNG TRANSP 300ML -@ SELLOTEC SILICONA ACETICA SC1000-S C FUNG ; AQ-GOMA SELLO AQUAPLUV TIGRE -@ AQ-GOMA SELLO AQUAPLUV TIGRE -@; BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@ BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@; CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@ CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@; SELLADOR SIKAFLEX-11FC NEGRO PURFORM 300 ML -@ SELL
165,CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@,CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204333_66554732.xml,204333,SELLOTEC SILICONA ACETICA SC1000-S C FUNG TRANSP 300ML -@ SELLOTEC SILICONA ACETICA SC1000-S C FUNG ; AQ-GOMA SELLO AQUAPLUV TIGRE -@ AQ-GOMA SELLO AQUAPLUV TIGRE -@; BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@ BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@; CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@ CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@; SELLADOR SIKAFLEX-11FC NEGRO PURFORM 300 ML -@ SELL
166,SELLADOR SIKAFLEX-11FC NEGRO PURFORM 300 ML -@,SELLADOR SIKAFLEX-11FC NEGRO PURFORM 300 ML -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204333_66554732.xml,204333,SELLOTEC SILICONA ACETICA SC1000-S C FUNG TRANSP 300ML -@ SELLOTEC SILICONA ACETICA SC1000-S C FUNG ; AQ-GOMA SELLO AQUAPLUV TIGRE -@ AQ-GOMA SELLO AQUAPLUV TIGRE -@; BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@ BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@; CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@ CERR250-CERRADURA POMO NEGRA DORMITORIO KUTZ -@; SELLADOR SIKAFLEX-11FC NEGRO PURFORM 300 ML -@ SELL
167,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
168,MARCO PUERTA 30 X 110 -@,MARCO PUERTA 30 X 110 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
169,AQ-CANALETA X 4MT AQUAPLUV TIGRE -@,AQ-CANALETA X 4MT AQUAPLUV TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
170,AQ-TEE BAJADA AQUAPLUV TIGRE -@,AQ-TEE BAJADA AQUAPLUV TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
171,TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@,TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
172,CLAVO DE 3 KG -@,CLAVO DE 3 KG -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
173,CLAVO DE 4 KG -@,CLAVO DE 4 KG -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
174,AQ-TAPA DERECHA AQUAPLUV TIGRE -@,AQ-TAPA DERECHA AQUAPLUV TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
175,AQ-TAPA IZQUIERDA AQUAPLUV TIGRE -@,AQ-TAPA IZQUIERDA AQUAPLUV TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
176,AQ-CURVA 60 AQUAPLUV MARRON TIGRE -@,AQ-CURVA 60 AQUAPLUV MARRON TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
177,AQ-TUBO BAJADA X 3 METROS -ACQ-TIGRE -@,AQ-TUBO BAJADA X 3 METROS -ACQ-TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
178,AQ-SOPORTE CANAL AQUAPLUV TIGRE -@,AQ-SOPORTE CANAL AQUAPLUV TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
179,AQ-ABRAZADERA AQUAPLUV TIGRE -@,AQ-ABRAZADERA AQUAPLUV TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
180,PINO 2 X 3 X 3 20MTS -@,PINO 2 X 3 X 3 20MTS -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
181,PUNTA 2 KG -@,PUNTA 2 KG -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -; CLAVO DE 3 KG -@ CLAVO DE 
182,HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@,HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205425_66554732.xml,205425,HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@ HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@; -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@; -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@; HDPE-TERMINAL HE 40MMX1 1 4 -@ HDPE-TERMINAL HE 40MMX1 1 4 -@; HDPE-TERMINAL HE 32MM X 1P COMPRESION -@ HDPE-TERMINAL HE 32MM X 1P COMPRESION -@
183,-BUSHING REDUCCION HE-HI 1 1 4 X 1 -@,-BUSHING REDUCCION HE-HI 1 1 4 X 1 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205425_66554732.xml,205425,HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@ HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@; -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@; -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@; HDPE-TERMINAL HE 40MMX1 1 4 -@ HDPE-TERMINAL HE 40MMX1 1 4 -@; HDPE-TERMINAL HE 32MM X 1P COMPRESION -@ HDPE-TERMINAL HE 32MM X 1P COMPRESION -@
184,-BUSHING REDUCCION HE-HI 1 1 2 X 1 -@,-BUSHING REDUCCION HE-HI 1 1 2 X 1 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205425_66554732.xml,205425,HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@ HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@; -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@; -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@; HDPE-TERMINAL HE 40MMX1 1 4 -@ HDPE-TERMINAL HE 40MMX1 1 4 -@; HDPE-TERMINAL HE 32MM X 1P COMPRESION -@ HDPE-TERMINAL HE 32MM X 1P COMPRESION -@
185,HDPE-TERMINAL HE 40MMX1 1 4 -@,HDPE-TERMINAL HE 40MMX1 1 4 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205425_66554732.xml,205425,HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@ HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@; -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@; -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@; HDPE-TERMINAL HE 40MMX1 1 4 -@ HDPE-TERMINAL HE 40MMX1 1 4 -@; HDPE-TERMINAL HE 32MM X 1P COMPRESION -@ HDPE-TERMINAL HE 32MM X 1P COMPRESION -@
187,HDPE-TERMINAL HE 32MM X 1P COMPRESION -@,HDPE-TERMINAL HE 32MM X 1P COMPRESION -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205425_66554732.xml,205425,HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@ HDPE-TERMINAL HI COMPRESION 50MM X 1 1/2 -@; -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@; -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@ -BUSHING REDUCCION HE-HI 1 1 2 X 1 -@; HDPE-TERMINAL HE 40MMX1 1 4 -@ HDPE-TERMINAL HE 40MMX1 1 4 -@; HDPE-TERMINAL HE 32MM X 1P COMPRESION -@ HDPE-TERMINAL HE 32MM X 1P COMPRESION -@
188,HDPE-COPLA COMPRESION 25MM -@,HDPE-COPLA COMPRESION 25MM -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205428_66554732.xml,205428,HDPE-COPLA COMPRESION 25MM -@ HDPE-COPLA COMPRESION 25MM -@; HDPE-COPLA COMPRESION 32MM -@ HDPE-COPLA COMPRESION 32MM -@
189,HDPE-COPLA COMPRESION 32MM -@,HDPE-COPLA COMPRESION 32MM -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205428_66554732.xml,205428,HDPE-COPLA COMPRESION 25MM -@ HDPE-COPLA COMPRESION 25MM -@; HDPE-COPLA COMPRESION 32MM -@ HDPE-COPLA COMPRESION 32MM -@
190,ENCHUFE SCHUKO 250V 10A STANFORD CERTIFI -@,ENCHUFE SCHUKO 250V 10A STANFORD CERTIFI -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205531_66554732.xml,205531,ENCHUFE SCHUKO 250V 10A STANFORD CERTIFI -@ ENCHUFE SCHUKO 250V 10A STANFORD CERTIFI -@
191,ADAPTADOR MACHO 10/16A 2P+T NEGRO MEC -@,ADAPTADOR MACHO 10/16A 2P+T NEGRO MEC -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205551_66554732.xml,205551,ADAPTADOR MACHO 10/16A 2P+T NEGRO MEC -@ ADAPTADOR MACHO 10/16A 2P+T NEGRO MEC -@; HDPE-TEE COMPRESION 50 MM -@ HDPE-TEE COMPRESION 50 MM -@; ALICATE CERCO ALC010 UYUSTOOLS 10 -@ ALICATE CERCO ALC010 UYUSTOOLS 10 -@
192,HDPE-TEE COMPRESION 50 MM -@,HDPE-TEE COMPRESION 50 MM -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205551_66554732.xml,205551,ADAPTADOR MACHO 10/16A 2P+T NEGRO MEC -@ ADAPTADOR MACHO 10/16A 2P+T NEGRO MEC -@; HDPE-TEE COMPRESION 50 MM -@ HDPE-TEE COMPRESION 50 MM -@; ALICATE CERCO ALC010 UYUSTOOLS 10 -@ ALICATE CERCO ALC010 UYUSTOOLS 10 -@
193,ALICATE CERCO ALC010 UYUSTOOLS 10 -@,ALICATE CERCO ALC010 UYUSTOOLS 10 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000205551_66554732.xml,205551,ADAPTADOR MACHO 10/16A 2P+T NEGRO MEC -@ ADAPTADOR MACHO 10/16A 2P+T NEGRO MEC -@; HDPE-TEE COMPRESION 50 MM -@ HDPE-TEE COMPRESION 50 MM -@; ALICATE CERCO ALC010 UYUSTOOLS 10 -@ ALICATE CERCO ALC010 UYUSTOOLS 10 -@
