rows,reason,prediction,prediction_name,direction,normalized_item,example_item,example_description,example_provider,mean_top1
4,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,n codo sanitario gris 40mm,Ñ-CODO SANITARIO GRIS 40MM -@,Ñ-CODO SANITARIO GRIS 40MM -@,DORIS IVONNE CASTILLO KANTER,0.1655
4,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,nectar pina,NECTAR PINA,UN 0000@@Lleve N x $#D#244,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.6668
4,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,pasta soldar 100 gr,PASTA SOLDAR 100 GR -@,PASTA SOLDAR 100 GR -@,DORIS IVONNE CASTILLO KANTER,0.256
4,low_confidence,ADM-1.7,Otros Gastos Administracion,COMPRAS,comision por pagos de nominas,Comisión por Pagos de Nominas,,BANCO BICE,0.5746
4,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,brocha hela 1 2 x4 c gris mango madera,BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@,BROCHA HELA 1 2 X4 C GRIS MANGO MADERA -@,DORIS IVONNE CASTILLO KANTER,0.169
4,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,palanca arg v env loval kg,PALANCA ARG V ENV. LOVAL. KG,,CENCOSUD RETAIL S.A.,0.2377
4,low_confidence,EXP-10.3,Detergentes e higenizantes,COMPRAS,azucar 1kg,AZUCAR 1KG,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.3453
4,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,000040052,000040052,BALANCEO NORMAL 16+ C.O.: 910,CRUZ Y CIA. LTDA,0.4929
4,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,g1 golilla plana 1 2,G1 GOLILLA PLANA 1 2 -@,G1 GOLILLA PLANA 1 2 -@,DORIS IVONNE CASTILLO KANTER,0.3278
4,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,mantencion extintor co2,MANTENCION EXTINTOR CO2,,EXTINT0RES ALFA VALDIVIA SPA,0.4995
4,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,separador oficio 6 divis color torre,SEPARADOR OFICIO 6 DIVIS COLOR TORRE,,PROVEEDORES INTEGRALES DEL SUR S.A.,0.1958
4,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tt18 terciado liso pino 18mm estructural ofe 1 20 x 2 40,TT18-TERCIADO LISO PINO 18MM ESTRUCTURAL OFE 1.20 X 2.40 -@,TT18-TERCIADO LISO PINO 18MM ESTRUCTURAL OFE 1.20 X 2.40 -@,DORIS IVONNE CASTILLO KANTER,0.447
4,low_confidence,EXP-13.3,Mantencion Vehiculos,COMPRAS,000150005,000150005,ALINEACION CAMIONETA Y/O SUV C.O.: 1382,CRUZ Y CIA. LTDA,0.4285
4,low_confidence,EXP-13.3,Mantencion Vehiculos,COMPRAS,000370001,000370001,CAMBIO DE PASTILLAS VEHIC. NORMAL C.O.: 910,CRUZ Y CIA. LTDA,0.1989
4,low_confidence,EXP-13.3,Mantencion Vehiculos,COMPRAS,grabado de patente,GRABADO DE PATENTE,,AUTOMOTRIZ TECNOCID LIMITADA,0.3629
4,low_confidence,EXP-14.1,Mantencion Caminos,COMPRAS,abrazadera c perno t 510 62 67,ABRAZADERA C/PERNO T-510 (62-67),,COMERCIAL CLIMENT SPA,0.1472
4,low_confidence,EXP-14.1,Mantencion Caminos,COMPRAS,carros de purin,CARROS DE PURIN,,GONBAR SPA,0.6505
4,low_confidence,EXP-14.1,Mantencion Caminos,COMPRAS,maxxifardos trigo,Maxxifardos Trigo,,SERVICIOS AGRICOLAS MECANIZADOS SPA,0.3448
4,low_confidence,EXP-14.2,Mantencion Cercos,COMPRAS,torn volc crs zbr 6x 1 5 8 200,TORN VOLC CRS ZBR 6X 1 5/8 200,,SODIMAC S.A.,0.2598
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,adh ceram muro flexible 15kgt,ADH CERAM MURO FLEXIBLE 15KGT,,SODIMAC S.A.,0.2816
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,elevador acople rapido 3 4,"ELEVADOR ACOPLE RAPIDO 3/4""",,COMERCIAL CLIMENT SPA,0.3203
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,hdpe copla compresion 25mm,HDPE-COPLA COMPRESION 25MM -@,HDPE-COPLA COMPRESION 25MM -@,DORIS IVONNE CASTILLO KANTER,0.2128
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,hdpe terminal he 63 x 2,HDPE-TERMINAL HE 63 X 2 -@,HDPE-TERMINAL HE 63 X 2 -@,DORIS IVONNE CASTILLO KANTER,0.2985
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,hdpe terminal hi compresion 25mm x 3 4,HDPE-TERMINAL HI COMPRESION 25MM X 3/4 -@,HDPE-TERMINAL HI COMPRESION 25MM X 3/4 -@,DORIS IVONNE CASTILLO KANTER,0.3994
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,set 3 trapero doble c o 50x45,SET 3 TRAPERO DOBLE C/O 50X45,,SODIMAC S.A.,0.2365
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,tee hdpe 32mm,TEE HDPE 32MM,,COMERCIAL CLIMENT SPA,0.4607
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,teflon maestro 3 4,"TEFLON MAESTRO 3/4""",,COMERCIAL CLIMENT SPA,0.2942
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,union hdpe 50mm,UNION HDPE 50MM.,,COMERCIAL CLIMENT SPA,0.3843
4,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,valvula de bola hi itali 1,"VALVULA DE BOLA HI ITALI 1""",,COMERCIAL CLIMENT SPA,0.3569
4,low_confidence,EXP-14.4,Mantencion Instalaciones,COMPRAS,mano de obra servicio tecnico gallagher,MANO DE OBRA SERVICIO TECNICO GALLAGHER,MANO DE OBRA SERVICIO TECNICO GALLAGHER,GALLAGHER CHILE SPA,0.2816
4,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,asado del carnicero nac v jumbo kg porc,ASADO DEL CARNICERO NAC V JUMBO KG PORC,,CENCOSUD RETAIL S.A.,0.2288
4,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,esteron ten ten anasac 9 46lt,"ESTERON TEN TEN -ANASAC_9,46LT___","ANASAC_9,46LT___",FEROSOR AGRICOLA S.A.,0.3242
4,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,alguicida bidon 5lts,ALGUICIDA BIDON 5LTS -@,ALGUICIDA BIDON 5LTS -@,DORIS IVONNE CASTILLO KANTER,0.4318
4,low_confidence,EXP-8.1,Pradera Perenne,COMPRAS,semilla ballica dairy prime des x 25 kg,SEMILLA BALLICA DAIRY PRIME DES X 25 KG,SEMILLA BALLICA DAIRY PRIME DES X 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,0.6452
4,low_confidence,EXP-8.1,Pradera Perenne,COMPRAS,semilla ballica tama cte x 25 kg,SEMILLA BALLICA TAMA CTE X 25 KG,SEMILLA BALLICA TAMA CTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,0.6496
4,unfamiliar_for_predicted_class,EXP-13.3,Mantencion Vehiculos,COMPRAS,s md30 tercera mantencion,S-MD30 TERCERA MANTENCION,A@S-MD30 TERCERA MANTENCION,DIFOR CHILE S.A.,0.9182
4,unfamiliar_for_predicted_class,EXP-6.2,Nitrogeno,COMPRAS,smart blue tineo,SMART BLUE - TINEO,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,0.806
4,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,caffe en grano exquisit kg 1,CAFFE EN GRANO EXQUISIT KG. 1,,IMPORTADORA SOMAGEL SPA,0.8187
4,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,clavo volcanita kg,CLAVO VOLCANITA KG -@,CLAVO VOLCANITA KG -@,DORIS IVONNE CASTILLO KANTER,0.384
4,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,fu codo 20mm ppr,FU-CODO 20MM PPR -@,FU-CODO 20MM PPR -@,DORIS IVONNE CASTILLO KANTER,0.2444
4,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,fu tuberia fusion 20mm o ppr,FU-TUBERIA FUSION 20MM O PPR -@,FU-TUBERIA FUSION 20MM O PPR -@,DORIS IVONNE CASTILLO KANTER,0.1652
4,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,movimiento de tierra,MOVIMIENTO DE TIERRA,,SOC COMERCIAL NAHUM CORREA LTDA,0.2372
4,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,tauto fina 2 tornillo autoperf fina caja 100 un,TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@,TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@,DORIS IVONNE CASTILLO KANTER,0.2649
4,weak_class,EXP-10.2,Diping,COMPRAS,vacas prenadas,vacas preñadas,,AGRICOLA Y GANADERA EMERALD LIMITADA,0.8652
4,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,juego pezoneras monoblock,JUEGO PEZONERAS MONOBLOCK,,GEA Farm Technologies Osorno Ltda.,0.6026
4,weak_class,EXP-6.1,Fosforo,COMPRAS,fertilizacion,FERTILIZACION,,AGRÍCOLA J-S-E LIMITADA,0.5422
3,ambiguous_vehicle_vs_machinery_inspection,EXP-14.4,Mantencion Instalaciones,COMPRAS,traslado tractor,TRASLADO TRACTOR,REVISION TECNICA COMUNA DE LA UNION,LUIS ANTONIO TORRES JARAMILLO,0.2043
3,client_examples_conflict_with_glove_taxonomy,EXP-16.1,Ropa y Herramientas de Trabajo,COMPRAS,guante cabritilla sin forro tipo a,GUANTE CABRITILLA SIN FORRO TIPO A,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,0.9267
3,client_examples_conflict_with_glove_taxonomy,EXP-16.1,Ropa y Herramientas de Trabajo,COMPRAS,guante superv cabritl c forro,GUANTE SUPERV CABRITL C/FORRO,,SODIMAC S.A.,0.9112
3,generic_item_name_requires_review,ADM-1.7,Otros Gastos Administracion,COMPRAS,item,Item,SERVICIOS~ CONTRATO DE MANTENCIÓN PREVENTIVA FEBRERO 2026. EQUIPO~1P06105EER6300230,SALINAS Y FABRES S.A.,0.2337
3,generic_item_name_requires_review,EXP-14.1,Mantencion Caminos,COMPRAS,item,Item,FILTRO DE AIRE ** Oferta **,SALINAS Y FABRES S.A.,0.151
3,irrigation_context_conflicts_with_prediction,EXP-6.2,Nitrogeno,COMPRAS,riego de purin,RIEGO DE PURIN,,AGRÍCOLA J-S-E LIMITADA,0.3175
3,item_name_carries_no_classifiable_text,EXP-13.1,Mantencion Maquinaria,COMPRAS,61829115,61829115,22514,HDI SEGUROS S.A.,0.607
3,liquidacion_dte43_requires_client_category,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,vaca engorda,VACA ENGORDA,YER-NEG-EXP-PTO,Tattersall Ganado S.A.,0.1938
3,liquidacion_dte43_requires_client_category,EXP-14.1,Mantencion Caminos,COMPRAS,vaca carnaza,VACA CARNAZA,CA/CL/EXP/*LOM,Tattersall Ganado S.A.,0.1318
3,low_confidence,ADM-1.4,Movilizacion,COMPRAS,detalle,DETALLE,GASOLINA NU 1203| 20.000|L,COPEC S.A.,0.6652
3,low_confidence,ADM-1.5,Colacion y Alojamiento,COMPRAS,servicio de retiro y,SERVICIO DE RETIRO Y,DISPOSICION FINAL DE RESIDUOS PLASTICOS,SOCIEDAD COMERCIAL VITACYCLE LIMITADA,0.134
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,bolsa papel c manilla trenzada unimarc,BOLSA PAPEL C MANILLA TRENZADA UNIMARC,1.0 x 1 UN $310 Bruto/$261.0 Neto,RENDIC HERMANOS S.A.,0.6584
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,galleta costa donuts choc blanco 100g,GALLETA COSTA DONUTS CHOC BLANCO 100G,,CENCOSUD RETAIL S.A.,0.7408
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,galleta costa donuts leche 100 gr,GALLETA COSTA DONUTS LECHE 100 GR,,CENCOSUD RETAIL S.A.,0.7224
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,galleta costa mantequilla 140 grs,GALLETA COSTA MANTEQUILLA 140 GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,0.5827
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,galleta donuts orange bitter 100grs,GALLETA DONUTS ORANGE BITTER 100GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,0.5401
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,galleta gretel frutilla 85 grs,GALLETA GRETEL FRUTILLA 85 GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,0.4333
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,limpiapisos lavanda 10l kleine,LIMPIAPISOS LAVANDA 10L KLEINE,,SODIMAC S.A.,0.5534
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,papel higienico f c dh 50mt 8un,PAPEL HIGIENICO F C DH 50MT 8UN,,CENCOSUD RETAIL S.A.,0.2296
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,policarbonato ondulado 0 81 x 3 00 mts,POLICARBONATO ONDULADO 0 81 X 3.00 MTS -@,POLICARBONATO ONDULADO 0 81 X 3.00 MTS -@,DORIS IVONNE CASTILLO KANTER,0.2736
3,low_confidence,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,recarga extintores,RECARGA EXTINTORES,RECARGA EXTINTOR PQS DE 04 KG AL 90%,COMERCIAL V&P LIMITADA,0.1661
3,low_confidence,ADM-1.7,Otros Gastos Administracion,COMPRAS,intereses mayor plazo,Intereses mayor plazo,Intereses mayor plazo,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,0.4014
3,low_confidence,ADM-1.7,Otros Gastos Administracion,COMPRAS,nota debito x intereses,NOTA DEBITO X INTERESES,,COMPAÑÍA AGROPECUARIA COPEVAL S.A.,0.2387
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,filtro combustible wk 8194,FILTRO COMBUSTIBLE WK-8194,,REPUESTOS BHC SPA,0.3082
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,filtro leche jumbo 100 und 150 x 800 mm,FILTRO LECHE JUMBO 100 UND 150 X 800 MM,,HGS DAIRY SOLUTIONS SPA,0.4266
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,grasa lubricante easy start 400 g,GRASA LUBRICANTE EASY START 400 G,,GEA Farm Technologies Osorno Ltda.,0.6699
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,hdpe tee 25mm,HDPE-TEE 25MM -@,HDPE-TEE 25MM -@,DORIS IVONNE CASTILLO KANTER,0.2229
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,hdpe tee compresion 63mm,HDPE-TEE COMPRESION 63MM -@,HDPE-TEE COMPRESION 63MM -@,DORIS IVONNE CASTILLO KANTER,0.194
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,hora mini retro,HORA MINI RETRO,,SOC COMERCIAL NAHUM CORREA LTDA,0.2995
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,juego de servicio juego de ordeno c var classic 300 w o,JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O,,GEA Farm Technologies Osorno Ltda.,0.566
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,juego pezoneras monoblock,JUEGO PEZONERAS MONOBLOCK,,HGS DAIRY SOLUTIONS SPA,0.6077
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,kit pulsador 1500 h pulsador apex m,Kit pulsador / 1500 h Pulsador Apex M,,GEA Farm Technologies Osorno Ltda.,0.5699
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,mosqueton,MOSQUETON,,GEA Farm Technologies Osorno Ltda.,0.7492
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,movilizacion omec,MOVILIZACION OMEC,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.3082
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,ojete protector contra traccion,OJETE PROTECTOR CONTRA TRACCION,,GEA Farm Technologies Osorno Ltda.,0.5022
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,push button n c contact orange button,PUSH BUTTON N/C CONTACT ORANGE BUTTON,,GEA Farm Technologies Osorno Ltda.,0.4157
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,reparacion de equipos de refrigeracion en terreno,REPARACION DE EQUIPOS DE REFRIGERACION EN TERRENO,,SOCIEDAD COMERCIAL SERLAC CHILE S.A.,0.5766
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,repuestos mantencion estanque predial,REPUESTOS MANTENCION ESTANQUE PREDIAL,REPUESTOS MANTENCION ESTANQUE PREDIAL,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,0.5111
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,spray deslizante,SPRAY DESLIZANTE,,GEA Farm Technologies Osorno Ltda.,0.6812
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,tubo corto leche colec 300 c c,TUBO CORTO LECHE COLEC. 300 C.C.,,GEA Farm Technologies Osorno Ltda.,0.6283
3,low_confidence,EXP-10.1,Mantencion Sala,COMPRAS,viatico movilizacion,VIATICO MOVILIZACION,100km por visita,MOLINA MANNS SPA,0.4525
3,low_confidence,EXP-10.3,Detergentes e higenizantes,COMPRAS,azucar iansa 1kg,AZUCAR IANSA 1KG,,CENCOSUD RETAIL S.A.,0.2014
3,low_confidence,EXP-11.4,Bencina,COMPRAS,gasolina 95,GASOLINA 95,Retira: ANTILLANCA SPA{Impuesto base combustible: 13728{Impuesto variable combustible: 249,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,0.5945
3,low_confidence,EXP-12.2,Analisis Animales,COMPRAS,leucosis elisa suero 10,LEUCOSIS ELISA SUERO >10,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.7352
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,abrazadera c perno t 514 84 90,ABRAZADERA C/PERNO T-514 (84-90),,COMERCIAL CLIMENT SPA,0.1653
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,aq tubo bajada x 3 metros acq tigre,AQ-TUBO BAJADA X 3 METROS -ACQ-TIGRE -@,AQ-TUBO BAJADA X 3 METROS -ACQ-TIGRE -@,DORIS IVONNE CASTILLO KANTER,0.2369
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,bushing reduccion he hi 1 1 4 x 1,-BUSHING REDUCCION HE-HI 1 1 4 X 1 -@,-BUSHING REDUCCION HE-HI 1 1 4 X 1 -@,DORIS IVONNE CASTILLO KANTER,0.2247
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,cadena r super 3 8 1 6 eslabon,CADENA R SUPER 3 8 1 6 ESLABON,CADENA R SUPER 3 8 1 6 ESLABON,INVERSIONES DEL RANCO LIMITADA,0.378
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,carbolineo dynaleum 3 8 lt galon dynal,CARBOLINEO DYNALEUM 3.8 LT GALON DYNAL -@,CARBOLINEO DYNALEUM 3.8 LT GALON DYNAL -@,DORIS IVONNE CASTILLO KANTER,0.4515
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,carbolineo galon 5 lt mohican,CARBOLINEO GALON 5 LT MOHICAN -@,CARBOLINEO GALON 5 LT MOHICAN -@,DORIS IVONNE CASTILLO KANTER,0.2639
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,codo 20 mm cem,-CODO 20 MM CEM -@,-CODO 20 MM CEM -@,DORIS IVONNE CASTILLO KANTER,0.2715
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,disco de corte hemic 7 180 x 1 6 x 22 23mm,DISCO DE CORTE HEMIC 7 (180 X 1.6 X 22.23MM) -@,DISCO DE CORTE HEMIC 7 (180 X 1.6 X 22.23MM) -@,DORIS IVONNE CASTILLO KANTER,0.3557
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,g1 golilla plana 3 8,G1 GOLILLA PLANA 3 8 -@,G1 GOLILLA PLANA 3 8 -@,DORIS IVONNE CASTILLO KANTER,0.3459
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,manguera espiralada amarilla 3,MANGUERA ESPIRALADA AMARILLA 3 -@,MANGUERA ESPIRALADA AMARILLA 3 -@,DORIS IVONNE CASTILLO KANTER,0.2746
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,marcador perman artel p redonda 50 negro,MARCADOR PERMAN.ARTEL P.REDONDA 50 NEGRO,,PROVEEDORES INTEGRALES DEL SUR S.A.,0.2167
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,reten masa rf 11 13,RETEN MASA RF 11/13,RETEN MASA RF 11/13,GALLAGHER CHILE SPA,0.1455
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,rollo 20 mts piola orilladora negra 3 3 rollo x 573 mt,ROLLO 20 MTS PIOLA-ORILLADORA-NEGRA-3 3 (ROLLO X 573 MT) -@,ROLLO 20 MTS PIOLA-ORILLADORA-NEGRA-3 3 (ROLLO X 573 MT) -@,DORIS IVONNE CASTILLO KANTER,0.2149
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,servicio fumigacion,Servicio Fumigacion.,,BENEDICTO NOLBERTO GUTIERREZ RIVERA,0.2768
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl bujia corta ngk bpmr7a ms170 a 660 fs sr hs,STIHL BUJIA CORTA NGK BPMR7A MS170 A 660 FS SR HS,STIHL BUJIA CORTA NGK BPMR7A MS170 A 660 FS SR HS,LIDIA ANGELICA SANHUEZA FUENTES,0.5735
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tirafondo 3 8 x 3,TIRAFONDO 3 8 X 3 -@,TIRAFONDO 3 8 X 3 -@,DORIS IVONNE CASTILLO KANTER,0.2161
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tt18 terciado oferta detalle pino 18mm 1 20 x 2 40,TT18-TERCIADO OFERTA DETALLE PINO 18MM 1.20 X 2.40 -@,TT18-TERCIADO OFERTA DETALLE PINO 18MM 1.20 X 2.40 -@,DORIS IVONNE CASTILLO KANTER,0.316
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tyveck rollo 75 m2,TYVECK ROLLO 75 M2 -@,TYVECK ROLLO 75 M2 -@,DORIS IVONNE CASTILLO KANTER,0.1997
3,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,valvula bola otra hi hi 1 1 2 060177002 taumm,VALVULA BOLA OTRA HI-HI 1 1/2 060177002 TAUMM -@,VALVULA BOLA OTRA HI-HI 1 1/2 060177002 TAUMM -@,DORIS IVONNE CASTILLO KANTER,0.125
3,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,040271102,040271102,PAST. FRENO FORD RANGER 3.2 2WD BT 50 DEL 12,CRUZ Y CIA. LTDA,0.4243
3,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,aceite cadena motosierra lubrichile 5 lts,ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@,ACEITE CADENA MOTOSIERRA LUBRICHILE 5 LTS-@,DORIS IVONNE CASTILLO KANTER,0.6134
3,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,lima motosierra s mango 7 32,LIMA MOTOSIERRA S MANGO 7/32 -@,LIMA MOTOSIERRA S MANGO 7/32 -@,DORIS IVONNE CASTILLO KANTER,0.7352
3,low_confidence,EXP-13.3,Mantencion Vehiculos,COMPRAS,,...,"All in One Lenovo Intel Pentium 8505 23,8"" 8GB 256GB SSD Windows 11 Blanco 24IAP7",PERSONAL COMPUTER FACTORY S.A.,0.2981
3,low_confidence,EXP-14.1,Mantencion Caminos,COMPRAS,carro bebedero,Carro bebedero,Capacidad de 8.000L,DANIEL PATRICIO CASTRO ASCENCIO,0.4669
3,low_confidence,EXP-14.1,Mantencion Caminos,COMPRAS,corte de limpieza,CORTE DE LIMPIEZA,,AGRÍCOLA J-S-E LIMITADA,0.441
3,low_confidence,EXP-14.2,Mantencion Cercos,COMPRAS,abrazadera crem 1 21 38,"ABRAZADERA CREM. 1"" (21-38)",,COMERCIAL CLIMENT SPA,0.4539
3,low_confidence,EXP-14.2,Mantencion Cercos,COMPRAS,abrazadera crem 2 40 64,"ABRAZADERA CREM. 2"" (40-64)",,COMERCIAL CLIMENT SPA,0.3964
3,low_confidence,EXP-14.2,Mantencion Cercos,COMPRAS,abrazadera manguera 1 pulg 19mm a 38mm ab 12,ABRAZADERA MANGUERA 1 PULG 19MM A 38MM AB-12 -@,ABRAZADERA MANGUERA 1 PULG 19MM A 38MM AB-12 -@,DORIS IVONNE CASTILLO KANTER,0.5674
3,low_confidence,EXP-14.2,Mantencion Cercos,COMPRAS,cerrojo candado 10p horizontal verde mutel,CERROJO CANDADO 10P HORIZONTAL VERDE MUTEL -@,CERROJO CANDADO 10P HORIZONTAL VERDE MUTEL -@,DORIS IVONNE CASTILLO KANTER,0.1515
3,low_confidence,EXP-14.2,Mantencion Cercos,COMPRAS,clavo terrano 11 2 1 0kg cun06,"CLAVO TERRANO 11/2 1,0KG.CUN06",,SODIMAC S.A.,0.7251
3,low_confidence,EXP-14.2,Mantencion Cercos,COMPRAS,manguera mallaflex jardin 1 2 5 mt,"MANGUERA MALLAFLEX JARDIN 1/2""(5 MT)","MANGUERA MALLAFLEX JARDIN 1/2""(5 MT)",COMERCIAL HARCHA SPA,0.3886
3,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,clavo techo doble sello 2 1 2 x 8 bolsa 100 u met,"CLAVO TECHO DOBLE SELLO 2,1/2"" X 8 (BOLSA 100 U) MET",,COMERCIAL CLIMENT SPA,0.2925
3,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,codo pvc sanit gris 40mm x 90,CODO PVC-SANIT.GRIS 40MM X 90§,,COMERCIAL CLIMENT SPA,0.74
3,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,hdpe codo 32mm pn16,HDPE-CODO 32MM - PN16 -@,HDPE-CODO 32MM - PN16 -@,DORIS IVONNE CASTILLO KANTER,0.3608
3,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,hdpe terminal he 50mm x 1 1 2 compresion,HDPE-TERMINAL HE 50MM X 1 1 2 COMPRESION -@,HDPE-TERMINAL HE 50MM X 1 1 2 COMPRESION -@,DORIS IVONNE CASTILLO KANTER,0.2462
3,low_confidence,EXP-14.3,Mantencion Agua y Purines,COMPRAS,hdpe terminal hi 63mm x 2 compresion,HDPE-TERMINAL HI 63MM X 2 COMPRESION -@,HDPE-TERMINAL HI 63MM X 2 COMPRESION -@,DORIS IVONNE CASTILLO KANTER,0.2836
