gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,direction_evidence,raw_row_id
RG-00121,EXP-5.2,Concentrado Crianza,client_product_rule,T. COLUN CRECIMIENTO X 25 KG,7607641,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00122,EXP-5.3,Concentrado Otros Animales,client_product_rule,MAIZ HOJUELA COLUN X 25 KG,7607738,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00123,EXP-5.3,Concentrado Otros Animales,client_product_rule,COLMILLO BLANCO X 20KG (ADULTO&CACHORRO),7612709,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00124,EXP-5.3,Concentrado Otros Animales,client_product_rule,PERRO FIT FORMULA ADULTO X 20 KG,7603663,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00125,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AGUJAS TUBERCULINA METALICA,7600137,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00126,EXP-4.2,Bolos Silo,client_product_rule,PARCHE SILO BOLO,7604183,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00127,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TACO DE MADERA X 10 UNID.,7601725,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00128,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PEGAMENTO BOVIBOND X 210 ML,7610215,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00129,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VENDAS COADHESIVAS MOO WARP,7612043,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00130,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,FORMALINA X 22 LTS,7615484,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00131,EXP-14.2,Mantencion Cercos,client_product_rule,CORDON BUNGY ROLLO 50 MT (G89106),7606335,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00132,EXP-2.4,Sales Minerales,client_product_rule,SALFORT PASTOREO X 25 KG,7605684,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00133,EXP-14.2,Mantencion Cercos,client_product_rule,CABLE POLY BLA 6SS 500M (G62007),7606133,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00134,EXP-5.5,Sustituto Lacteo,client_product_rule,SUSTITUTO LACTEO COLUN (SPT) 25 KG,7603359,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00135,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS TERRANO 1 1/2 !¡,7056294,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00136,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 2 1/2 X 11,7004936,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00137,EXP-14.2,Mantencion Cercos,client_product_rule,AISLA. ESQUINERO TIPO S1031B,7055140,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00138,EXP-3.1,Inseminacion Artificial,client_product_rule,CIDR BOVINOS X 10 DISP,7613751,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00139,EXP-16.2,Otros Gastos Campo,client_product_rule,TERMOMETRO DIGITAL PARA SUELOS SHOOF,7603873,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00140,EXP-14.2,Mantencion Cercos,client_product_rule,ALAMBRE GALV. # 14 POR KILOS,7003972,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00141,EXP-2.2,Medicamentos Mastitis,client_product_rule,PATHOZONE X 10 JER,7613741,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00142,EXP-2.5,Otros Medicamentos,client_product_rule,LIQUAMICINA LA 250 CC.,7023574,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00143,EXP-2.5,Otros Medicamentos,client_product_rule,AZOVETRIL X 5 LT.,7056871,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00144,EXP-2.5,Otros Medicamentos,client_product_rule,TERRACORTRIL 125 CC SPRAY QUERATITIS,7027693,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00145,EXP-2.5,Otros Medicamentos,client_product_rule,VIGANTOL ADE 100 CC.,7028177,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00146,EXP-2.5,Otros Medicamentos,client_product_rule,PEDEROL SPRAY 250 ML,7602242,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00147,EXP-14.2,Mantencion Cercos,client_product_rule,ALAMBRE PUAS MOTTO GANADERO X 500 MTS.,7051110,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00148,EXP-14.2,Mantencion Cercos,client_product_rule,GRAPAS 11/4 X 10 X 1 KG,7601066,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00149,EXP-2.3,Vacunas,client_product_rule,VACUNA FORTRESS X 50 DOSIS,7600834,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00150,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,"AGUJA DESECHABLE 16G X 1/2""",7605412,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00151,EXP-2.4,Sales Minerales,client_product_rule,COLUBLOCK SUPERCRIANZA COX X 18 KG,7611084,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00152,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL SPRAY AZU 500CC,7607585,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00153,EXP-16.2,Otros Gastos Campo,client_product_rule,SCHNELL ROSTLOSER LIQ 1612,7074233,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00154,EXP-14.2,Mantencion Cercos,client_product_rule,AISLADOR W NEGRO X 25 UN (G67304),7606081,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00155,EXP-14.2,Mantencion Cercos,client_product_rule,TENSOR C/AISLADOR (G74313),7606206,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00156,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 4 X 8 X 1 KG,7601064,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00157,EXP-14.2,Mantencion Cercos,client_product_rule,MANIJA SOFT TOUCH CUERDA (G69703),7605926,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00158,EXP-14.2,Mantencion Cercos,client_product_rule,"CLAVO TERRANO 1 1/2"" X 1 KG",7611933,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00159,EXP-13.1,Mantencion Maquinaria,client_product_rule,A.MOBIL HD 80-90 X 19 LT,7070416,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00160,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TOALLA PAPEL INTERFOLIADA 320 UN,7613010,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00161,EXP-14.2,Mantencion Cercos,client_product_rule,CARRETE C/ENGRANAJE MED (G61150),7606062,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00162,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA COLA CHANCHO 850MM 10UN (G64213),7606018,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00163,EXP-5.2,Concentrado Crianza,client_product_rule,T. SURALIM CRECIMIENTO RF X 25 KG,7607650,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00164,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,BIOPECT X 5 KG,7036390,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00165,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL AZUL 1 LT,7607579,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00166,EXP-2.5,Otros Medicamentos,client_product_rule,OXITOCINA FCO. 100 CC RECALCINE,7603114,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00167,EXP-2.5,Otros Medicamentos,client_product_rule,FEBRECTAL BOVINO X 50 CC,7600754,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00168,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL SPRAY VER 500CC,7607586,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00169,EXP-2.5,Otros Medicamentos,client_product_rule,COMMANDER 20/20 X 3 LT,7600187,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00170,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,FORMALINA X 20 LTS,7029980,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00171,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON INDUSTRIAL 50 CM,7615332,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00172,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON INDUSTRIAL 30 CM,7615333,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00173,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 75033 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00174,EXP-2.5,Otros Medicamentos,client_product_rule,COLIMIC X 50 ML,7604898,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00175,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,"AGUJA DESECHABLE 18G X 1 1/2""",7038814,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00176,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL SPRAY ROJ 500CC,7607589,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00177,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLA ESTANQUE 988.801-15 ALFA/LAVAL,7058661,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00178,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGO ESCOBILLA ESTANQUE 988.801-16 ALFA,7058670,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00179,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLA UNIDAD FINAL 988801-07,7053317,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00180,EXP-14.2,Mantencion Cercos,client_product_rule,"CABLE SUB 2,5MM 50M DURO NEG (G62702)",7606184,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00181,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 4 X 8,7004960,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00182,EXP-14.2,Mantencion Cercos,client_product_rule,AISLADOR W NEGRO X 1000 UN (G67309),7607173,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00183,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA BLANCA 40 MM X 200M (SP022),7601144,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00184,EXP-3.1,Inseminacion Artificial,client_product_rule,CONCEPTAL-FACTOR LIBERA.HORMONAL X 50ML,7601830,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00185,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 60 ML PUNTA CATETER,7603597,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00186,EXP-3.1,Inseminacion Artificial,client_product_rule,LUTALYSE X 100 ML,7027979,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00187,EXP-3.1,Inseminacion Artificial,client_product_rule,NOVORMON 5000,7601368,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00188,EXP-14.2,Mantencion Cercos,client_product_rule,TENSOR ALAMBRE C/AISLADOR NEGRO SA018,7061832,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00189,EXP-4.2,Bolos Silo,client_product_rule,SILOSOLVE MC X 100 G,7605618,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00190,EXP-16.2,Otros Gastos Campo,client_product_rule,BIDON CERT. AMARILLO DIESEL 20 L,7602640,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00191,EXP-3.1,Inseminacion Artificial,client_product_rule,"BENZOATO DE ESTRADIOL 0,1% X 50 ML",7601366,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00192,EXP-16.2,Otros Gastos Campo,client_product_rule,PISTOLA TRUPER PIN-5X,7054917,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00193,EXP-10.3,Detergentes e higenizantes,client_product_rule,CLORO ORGANICO 5 KG,7601630,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00194,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VENDA COHESIVA IMPORTADA VERDE,7605075,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00195,EXP-14.3,Mantencion Agua y Purines,client_product_rule,BEBEDERO CIRCULAR 150 LTS WENCO,7606250,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00196,EXP-14.3,Mantencion Agua y Purines,client_product_rule,VALV FLOT MAX-FLO LARGO 1 -3/4 (217210),7605288,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00197,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA MULTIPLE 50UN (G63705),7606008,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00198,EXP-14.3,Mantencion Agua y Purines,client_product_rule,BEBEDERO / COMEDERO PLAST. RECT. C/TAPON,7601053,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00199,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA AMARILLA SHOOF,7603687,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00200,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA ROJO SHOOF,7603479,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00201,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA VERDE SHOOF,7603478,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00202,EXP-2.3,Vacunas,client_product_rule,VACUNA CLOSTRIBAC 8 GOLD X 50 DOS.,7603781,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00203,EXP-2.5,Otros Medicamentos,client_product_rule,IVOMEC GOLD 500 CC,7606317,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00204,EXP-2.5,Otros Medicamentos,client_product_rule,MOSKIMIC FORTE X 3 LT.,7021946,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00205,EXP-14.3,Mantencion Agua y Purines,client_product_rule,"CAÑERIA NEGRA PN4 1""",7004723,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00206,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,"LIMA PLANA 8"" SANDVIK CON MANGO",7603786,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00207,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA S,7603719,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00208,EXP-14.3,Mantencion Agua y Purines,client_product_rule,COPLA COMPRESION 32MM PN16 ARANGÜL,7609661,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00209,EXP-14.2,Mantencion Cercos,client_product_rule,AISLADOR S TERMINAL NEG X 25 UN (G67704),7606321,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00210,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE NORMAL N° 41,7604407,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00211,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL VERDE 1 LT,7607580,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00212,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA L,7600314,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00213,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA XL,7600317,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00214,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES PILOTO POPLIN T 54 AZUL XXL,7042366,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00215,EXP-5.2,Concentrado Crianza,client_product_rule,T. SURALIM INICIAL RF X 25 KG,7607648,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00216,EXP-14.2,Mantencion Cercos,client_product_rule,"ROLLETE IMPREGNADO 4 A 5"" X 2,4M",7603201,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00217,EXP-3.1,Inseminacion Artificial,client_product_rule,METRICURE X 12 JER,7613750,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00218,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TACO AMARILLO X 10 UN (SHOOF),7603546,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00219,EXP-10.3,Detergentes e higenizantes,client_product_rule,"DETERGENTE OMO MATIC X 13,7 KG",7613005,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00220,EXP-16.2,Otros Gastos Campo,client_product_rule,DESODORANTE PINOS BLACK ICE,7075078,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00221,EXP-13.1,Mantencion Maquinaria,client_product_rule,ADBLUE BIDON 10 LTS.,7071560,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00222,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MACHETE FISKARS,7606001,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00223,EXP-16.2,Otros Gastos Campo,client_product_rule,MULTIHERRAMIENTA HANDYONE,7614368,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00224,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MARTILLO M/MADERA,7602147,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
