direction,source_file,source_path,folio,line_number,provider_rut,provider,item_text,description,quantity,unit,unit_price,amount,discount_pct,discount_amount,normalized_text,zero_reason,audit_verdict,audit_rationale
COMPRAS,DTE_033_000052685845_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202508/DTE_033_000052685845_97036000K.xml,52685845,2,97036000-K,Santander - Chile,LEASING 614266 AGOSTO 2025 CUOTA 3 DE 37,LEASING 614266 AGOSTO 2025 CUOTA 3 DE 37,,,,0,,,leasing 614266 agosto 2025 cuota 3 de 37 leasing 614266 agosto 2025 cuota 3 de 37,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000000025657_766002048.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000025657_766002048.xml,25657,2,76600204-8,BOBINADOS INDUSTRIALES LONCOMILLA SPA,OBSERVACIONES,TARJETA CREDITO,1,,,0,,,observaciones tarjeta credito,amount_zero,EXCLUDE_JUNK,observations_note
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,2,96918300-5,DIFOR CHILE S.A.,FORD AJE5 / NEW R TYLD-93 34046 04/09/2025 17:46 779364,A@FORD AJE5 / NEW R TYLD-93 34046 04/09/2025 17:46 779364,,,,0,,,ford aje5 new r tyld 93 34046 04 09 2025 17 46 779364 a ford aje5 new r tyld 93 34046 04 09 2025 17 46 779364,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,6,96918300-5,DIFOR CHILE S.A.,S-MD20 SEGUNDA MANTENCION,A@S-MD20 SEGUNDA MANTENCION,,,,0,,,s md20 segunda mantencion a s md20 segunda mantencion,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,7,96918300-5,DIFOR CHILE S.A.,SCO-MO CAMBIO EXTINTOR,A@SCO-MO CAMBIO EXTINTOR,,,,0,,,sco mo cambio extintor a sco mo cambio extintor,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,8,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,9,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,AUTO2@MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,,,,0,,,mo elec mec repuestos accesorios servicios lubricaciontrabajos fue auto2 mo elec mec repuestos accesorios servicios lubricaciontrabajos fue,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,10,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,11,96918300-5,DIFOR CHILE S.A.,154690 70724 9698 10036 66834 15929,2@154690 70724 9698 10036 66834 15929,,,,0,,,154690 70724 9698 10036 66834 15929 2 154690 70724 9698 10036 66834 15929,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,12,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,13,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000592958_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000000592958_969183005.xml,592958,14,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000002955037_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000002955037_871611009.xml,2955037,2,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Programación Premiums,,,,,0,,,programacion premiums,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000002955037_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000002955037_871611009.xml,2955037,3,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Decodificadores Adicionales,,,,,0,,,decodificadores adicionales,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000028474250_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000028474250_995200007.xml,28474250,1,99520000-7,COPEC S.A.,Fecha-Guía,24.09.25-30944639*,,,,0,,,fecha guia 24 09 25 30944639,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028474250_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000028474250_995200007.xml,28474250,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 31,646|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 31 646 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028475306_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000028475306_995200007.xml,28475306,1,99520000-7,COPEC S.A.,Fecha-Guía,24.09.25-31454511*,,,,0,,,fecha guia 24 09 25 31454511,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028475306_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000028475306_995200007.xml,28475306,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 86,930|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 86 930 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000052973725_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000052973725_97036000K.xml,52973725,2,97036000-K,Santander - Chile,LEASING 614747 SEPTIEMBRE 2025 CUOTA 3 D,LEASING 614747 SEPTIEMBRE 2025 CUOTA 3 DE 25,,,,0,,,leasing 614747 septiembre 2025 cuota 3 d leasing 614747 septiembre 2025 cuota 3 de 25,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000053049578_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202509/DTE_033_000053049578_97036000K.xml,53049578,2,97036000-K,Santander - Chile,LEASING 614266 SEPTIEMBRE 2025 CUOTA 4 D,LEASING 614266 SEPTIEMBRE 2025 CUOTA 4 DE 37,,,,0,,,leasing 614266 septiembre 2025 cuota 4 d leasing 614266 septiembre 2025 cuota 4 de 37,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000000283446_796499702.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000283446_796499702.xml,283446,2,79649970-2,Automotriz Servimaq SPA,Patente: TYSZ10,,,,,0,,,patente tysz10,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,2,96918300-5,DIFOR CHILE S.A.,FORD F150 LARIAT TBZL-91 81996 02/10/2025 09:41 785113,A@FORD F150 LARIAT TBZL-91 81996 02/10/2025 09:41 785113,,,,0,,,ford f150 lariat tbzl 91 81996 02 10 2025 09 41 785113 a ford f150 lariat tbzl 91 81996 02 10 2025 09 41 785113,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,6,96918300-5,DIFOR CHILE S.A.,S-MD80 OCTAVA MANTENCION,A@S-MD80 OCTAVA MANTENCION,,,,0,,,s md80 octava mantencion a s md80 octava mantencion,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,7,96918300-5,DIFOR CHILE S.A.,SCO-MO CON LAVADO POR PAGAR,A@SCO-MO CON LAVADO POR PAGAR,,,,0,,,sco mo con lavado por pagar a sco mo con lavado por pagar,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,8,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,9,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,AUTO2@MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,,,,0,,,mo elec mec repuestos accesorios servicios lubricaciontrabajos fue auto2 mo elec mec repuestos accesorios servicios lubricaciontrabajos fue,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,10,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,11,96918300-5,DIFOR CHILE S.A.,280333 62778 1361 11192 104483 17765,2@280333 62778 1361 11192 104483 17765,,,,0,,,280333 62778 1361 11192 104483 17765 2 280333 62778 1361 11192 104483 17765,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,12,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,13,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000597788_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000597788_969183005.xml,597788,14,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,2,96918300-5,DIFOR CHILE S.A.,FORD RANGER XLT 4 TJXC-63 81157 09/10/2025 17:59 786564,A@FORD RANGER XLT 4 TJXC-63 81157 09/10/2025 17:59 786564,,,,0,,,ford ranger xlt 4 tjxc 63 81157 09 10 2025 17 59 786564 a ford ranger xlt 4 tjxc 63 81157 09 10 2025 17 59 786564,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,6,96918300-5,DIFOR CHILE S.A.,S-MD50 QUINTA MANTENCION,A@S-MD50 QUINTA MANTENCION,,,,0,,,s md50 quinta mantencion a s md50 quinta mantencion,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,7,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,8,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,AUTO2@MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,,,,0,,,mo elec mec repuestos accesorios servicios lubricaciontrabajos fue auto2 mo elec mec repuestos accesorios servicios lubricaciontrabajos fue,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,9,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,10,96918300-5,DIFOR CHILE S.A.,196374 43430 1271 10454 69615 16593,2@196374 43430 1271 10454 69615 16593,,,,0,,,196374 43430 1271 10454 69615 16593 2 196374 43430 1271 10454 69615 16593,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,11,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,12,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000598671_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000598671_969183005.xml,598671,13,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,2,96918300-5,DIFOR CHILE S.A.,FORD RANGER XL 4X RZGC-45 119636 12/09/2025 09:29 781448,A@FORD RANGER XL 4X RZGC-45 119636 12/09/2025 09:29 781448,,,,0,,,ford ranger xl 4x rzgc 45 119636 12 09 2025 09 29 781448 a ford ranger xl 4x rzgc 45 119636 12 09 2025 09 29 781448,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,6,96918300-5,DIFOR CHILE S.A.,S-MD20 SEGUNDA MANTENCION,A@S-MD20 SEGUNDA MANTENCION,,,,0,,,s md20 segunda mantencion a s md20 segunda mantencion,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,7,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,8,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,AUTO2@MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,,,,0,,,mo elec mec repuestos accesorios servicios lubricaciontrabajos fue auto2 mo elec mec repuestos accesorios servicios lubricaciontrabajos fue,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,9,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,10,96918300-5,DIFOR CHILE S.A.,152745 88109 12508 10571 70393 16777,2@152745 88109 12508 10571 70393 16777,,,,0,,,152745 88109 12508 10571 70393 16777 2 152745 88109 12508 10571 70393 16777,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,11,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,12,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000599067_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000599067_969183005.xml,599067,13,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000667460_990120005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000000667460_990120005.xml,667460,3,99012000-5,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,RUTCOBRANZA 96685810,,,,,0,,,rutcobranza 96685810,amount_zero,EXCLUDE_JUNK,billing_reference
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,2,79853470-K,Automotriz Cordillera S.A.,MARCA: FORD,,,,,0,,,marca ford,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,3,79853470-K,Automotriz Cordillera S.A.,MODELO: F-150 LARIAT LUX CC 4X4 5.0L,,,,,0,,,modelo f 150 lariat lux cc 4x4 5 0l,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,4,79853470-K,Automotriz Cordillera S.A.,COLOR: ROJO METALICO,,,,,0,,,color rojo metalico,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,5,79853470-K,Automotriz Cordillera S.A.,AÑO: 2023,,,,,0,,,ano 2023,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,6,79853470-K,Automotriz Cordillera S.A.,CHASIS: 1FTFW1E52NFB33530,,,,,0,,,chasis 1ftfw1e52nfb33530,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,7,79853470-K,Automotriz Cordillera S.A.,MOTOR: NFB33530,,,,,0,,,motor nfb33530,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,8,79853470-K,Automotriz Cordillera S.A.,TIPO COMBUSTIBLE: GASOLINA,,,,,0,,,tipo combustible gasolina,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,9,79853470-K,Automotriz Cordillera S.A.,PESO BRUTO VEHICULAR: 3175 KG,,,,,0,,,peso bruto vehicular 3175 kg,amount_zero,EXCLUDE_JUNK,vehicle_metadata
